Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
21,Francisco Lindor,NYM ,13,35,23.2,3.3,29.0,0.0,1.0,0,0,0,0,1,0,0,0
22,Corbin Burnes,BAL ,12,38,23.3,4.5,21.0,1.0,0.0,0,0,0,0,0,0,0,1
23,Ozzie Albies,ATL ,14,42,24.1,5.1,22.0,0.0,1.0,0,0,0,1,0,0,0,0
24,Pete Alonso,NYM ,16,44,24.1,3.0,25.0,0.0,1.0,0,0,0,0,0,1,0,0
25,Marcus Semien,TEX ,13,40,24.7,4.3,27.0,0.0,1.0,0,0,0,1,0,0,0,0
26,Corey Seager,TEX ,12,38,26.5,6.7,23.0,0.0,1.0,0,0,0,0,1,0,0,0
27,Zack Wheeler,PHI ,19,49,26.7,3.9,26.0,1.0,0.0,0,0,0,0,0,0,0,1
28,Vladimir Guerrero Jr.,TOR ,20,42,29.2,5.3,24.0,0.0,1.0,0,0,0,0,0,1,0,0
29,Luis Robert Jr.,CWS ,17,40,30.0,4.9,36.0,0.0,1.0,0,0,0,0,0,0,1,0
30,Kevin Gausman,TOR ,13,48,30.2,4.5,28.0,1.0,0.0,0,0,0,0,0,0,0,1
31,Michael Harris II,ATL ,24,42,32.4,3.5,33.0,0.0,1.0,0,0,0,0,0,0,1,0
32,Gunnar Henderson,BAL ,22,44,32.5,3.7,31.0,0.0,1.0,0,0,1,0,1,0,0,0
33,Bo Bichette,TOR ,26,79,34.6,4.0,39.0,0.0,1.0,0,0,0,0,1,0,0,0
34,Luis Castillo,SEA ,24,63,35.2,7.3,30.0,1.0,0.0,0,0,0,0,0,0,0,1
35,Jose Altuve,HOU ,23,53,36.5,5.5,35.0,0.0,1.0,0,0,0,1,0,0,0,0
36,Pablo Lopez,MIN ,25,64,38.1,4.9,38.0,1.0,0.0,0,0,0,0,0,0,0,1
37,Elly De La Cruz,CIN ,20,87,38.9,14.2,34.0,0.0,1.0,0,0,1,0,1,0,0,0
38,Randy Arozarena,TB ,21,57,39.9,5.9,44.0,0.0,1.0,0,0,0,0,0,0,1,0
39,Adolis Garcia,TEX ,24,69,39.9,5.8,45.0,0.0,1.0,0,0,0,0,0,0,1,0
40,George Kirby,SEA ,26,74,40.0,8.9,40.0,1.0,0.0,0,0,0,0,0,0,0,1
41,Zac Gallen,ARI ,30,73,41.5,5.5,32.0,1.0,0.0,0,0,0,0,0,0,0,1
42,CJ Abrams,WSH ,15,82,46.0,11.6,58.0,0.0,1.0,0,0,0,0,1,0,0,0
43,Tyler Glasnow,LAD ,29,107,47.5,10.6,41.0,1.0,0.0,0,0,0,0,0,0,0,1
44,Yoshinobu Yamamoto,LAD ,32,123,48.0,11.9,42.0,1.0,0.0,0,0,0,0,0,0,0,1
45,Manny Machado,SD ,29,77,50.7,8.9,49.0,0.0,1.0,0,0,1,0,0,0,0,0
46,Tarik Skubal,DET ,38,106,51.1,7.9,50.0,1.0,0.0,0,0,0,0,0,0,0,1
47,Devin Williams,MIL ,34,75,52.1,7.5,46.0,1.0,0.0,1,0,0,0,0,0,0,0
48,Logan Webb,SF ,42,64,53.1,5.3,48.0,1.0,0.0,0,0,0,0,0,0,0,1
49,Adley Rutschman,BAL ,40,79,53.4,8.1,37.0,0.0,1.0,0,1,0,0,0,0,0,0
50,Aaron Nola,PHI ,27,78,53.7,8.8,43.0,1.0,0.0,0,0,0,0,0,0,0,1
51,Mike Trout,LAA ,30,88,54.7,10.7,52.0,0.0,1.0,0,0,0,0,0,0,1,0
52,Nolan Jones,COL ,37,93,55.3,9.0,64.0,0.0,1.0,0,0,0,0,0,1,1,0
53,Josh Hader,HOU ,39,99,56.0,9.9,53.0,1.0,0.0,1,0,0,0,0,0,0,0
54,Paul Goldschmidt,STL ,30,83,56.1,12.5,60.0,0.0,1.0,0,0,0,0,0,1,0,0
55,Cody Bellinger,CHC ,26,94,56.8,13.0,54.0,0.0,1.0,0,0,0,0,0,1,1,0
56,Royce Lewis,MIN ,40,92,56.9,11.3,63.0,0.0,1.0,0,0,1,0,0,0,0,0
57,Freddy Peralta,MIL ,42,100,57.0,6.7,56.0,1.0,0.0,0,0,0,0,0,0,0,1
58,Max Fried,ATL ,41,82,59.2,8.0,47.0,1.0,0.0,0,0,0,0,0,0,0,1
59,Framber Valdez,HOU ,42,94,59.7,10.1,51.0,1.0,0.0,0,0,0,0,0,0,0,1
60,Edwin Diaz,NYM ,37,147,60.7,16.5,55.0,1.0,0.0,1,0,0,0,0,0,0,0
61,Jazz Chisholm Jr.,MIA ,44,103,61.3,10.2,80.0,0.0,1.0,0,0,0,0,0,0,1,0
62,Matt McLain,CIN ,41,116,62.6,13.2,65.0,0.0,1.0,0,0,0,1,1,0,0,0
63,Christian Yelich,MIL ,37,90,62.8,7.8,73.0,0.0,1.0,0,0,0,0,0,0,1,0
64,Emmanuel Clase,CLE ,36,97,66.3,11.8,57.0,1.0,0.0,1,0,0,0,0,0,0,0
65,Logan Gilbert,SEA ,48,96,67.4,11.0,66.0,1.0,0.0,0,0,0,0,0,0,0,1
66,Nico Hoerner,CHC ,34,140,67.6,17.2,59.0,0.0,1.0,0,0,0,1,1,0,0,0
67,Blake Snell,FreeAgent,44,114,67.6,12.6,61.0,1.0,0.0,0,0,0,0,0,0,0,1
68,Oneil Cruz,PIT ,39,138,69.8,15.0,87.0,0.0,1.0,0,0,0,0,1,0,0,0
69,Josh Lowe,TB ,36,108,71.4,13.4,89.0,0.0,1.0,0,0,0,0,0,0,1,0
70,Jhoan Duran,MIN ,44,133,74.8,13.3,72.0,1.0,0.0,1,0,0,0,0,0,0,0
71,Grayson Rodriguez,BAL ,45,135,75.6,13.2,71.0,1.0,0.0,0,0,0,0,0,0,0,1
72,J.T. Realmuto,PHI ,51,104,75.7,9.0,74.0,0.0,1.0,0,1,0,0,0,0,0,0
73,Christian Walker,ARI ,48,145,76.2,12.2,78.0,0.0,1.0,0,0,0,0,0,1,0,0
74,Kyle Schwarber,PHI ,33,118,76.5,16.4,62.0,0.0,1.0,0,0,0,0,0,0,1,0
75,Eury Perez,MIA ,57,102,77.0,11.7,99.0,1.0,0.0,0,0,0,0,0,0,0,1
76,Zach Eflin,TB ,49,106,77.4,11.3,79.0,1.0,0.0,0,0,0,0,0,0,0,1
77,Alex Bregman,HOU ,53,109,78.6,12.6,67.0,0.0,1.0,0,0,1,0,0,0,0,0
78,Camilo Doval,SF ,53,167,79.1,20.5,68.0,1.0,0.0,1,0,0,0,0,0,0,0
79,Bobby Miller,LAD ,58,137,81.3,14.2,86.0,1.0,0.0,0,0,0,0,0,0,0,1
80,Bryan Reynolds,PIT ,40,109,83.1,12.5,81.0,0.0,1.0,0,0,0,0,0,0,1,0
81,Gleyber Torres,NYY ,47,134,83.4,14.7,88.0,0.0,1.0,0,0,0,1,0,0,0,0
82,Will Smith,LAD ,66,105,84.3,10.1,69.0,0.0,1.0,0,1,0,0,0,0,0,0
83,Nolan Arenado,STL ,52,153,84.4,12.0,77.0,0.0,1.0,0,0,1,0,0,0,0,0
84,Ha-Seong Kim,SD ,62,183,84.7,17.8,83.0,0.0,1.0,0,0,1,1,1,0,0,0
85,Triston Casas,BOS ,52,113,86.2,13.0,95.0,0.0,1.0,0,0,0,0,0,1,0,0
86,Jesus Luzardo,MIA ,55,107,87.4,8.2,84.0,1.0,0.0,0,0,0,0,0,0,0,1
87,William Contreras,MIL ,59,163,90.2,17.7,75.0,0.0,1.0,0,1,0,0,0,0,0,0
88,Raisel Iglesias,ATL ,56,146,90.7,19.3,76.0,1.0,0.0,1,0,0,0,0,0,0,0
89,David Bednar,PIT ,57,151,90.8,14.4,85.0,1.0,0.0,1,0,0,0,0,0,0,0
90,Jordan Romano,TOR ,60,133,92.4,14.2,82.0,1.0,0.0,1,0,0,0,0,0,0,0
91,Joe Ryan,MIN ,70,145,97.0,16.9,91.0,1.0,0.0,0,0,0,0,0,0,0,1
92,Nick Castellanos,PHI ,70,174,98.0,13.5,100.0,0.0,1.0,0,0,0,0,0,0,1,0
93,Alexis Diaz,CIN ,62,142,99.2,12.8,90.0,1.0,0.0,1,0,0,0,0,0,0,0
94,Joe Musgrove,SD ,38,131,99.3,15.9,96.0,1.0,0.0,0,0,0,0,0,0,0,1
95,Spencer Torkelson,DET ,76,131,99.9,11.8,111.0,0.0,1.0,0,0,0,0,0,1,0,0
96,Justin Steele,CHC ,61,171,101.4,12.6,92.0,1.0,0.0,0,0,0,0,0,0,0,1
97,Xander Bogaerts,SD ,58,166,101.7,22.1,94.0,0.0,1.0,0,0,0,0,1,0,0,0
98,Cole Ragans,KC ,64,161,102.1,16.0,101.0,1.0,0.0,1,0,0,0,0,0,0,1
99,Ketel Marte,ARI ,51,155,103.3,12.9,98.0,0.0,1.0,0,0,0,1,0,0,0,0
100,Seiya Suzuki,CHC ,76,134,103.6,11.8,108.0,0.0,1.0,0,0,0,0,0,0,1,0
101,George Springer,TOR ,62,132,103.7,12.6,102.0,0.0,1.0,0,0,0,0,0,0,1,0
102,Spencer Steer,CIN ,35,142,103.9,17.7,97.0,0.0,1.0,0,0,1,1,0,1,1,0
103,Bryson Stott,PHI ,42,198,104.5,15.3,109.0,0.0,1.0,0,0,0,1,0,0,0,0
104,Josh Jung,TEX ,72,176,105.3,26.3,114.0,0.0,1.0,0,0,1,0,0,0,0,0
105,Paul Sewald,ARI ,81,177,109.0,17.8,104.0,1.0,0.0,1,0,0,0,0,0,0,0
106,Andres Munoz,SEA ,79,213,110.0,22.4,112.0,1.0,0.0,1,0,0,0,0,0,0,0
107,Jordan Walker,STL ,65,166,110.1,15.3,122.0,0.0,1.0,0,0,0,0,0,0,1,0
108,Tanner Bibee,CLE ,66,131,110.4,15.2,106.0,1.0,0.0,0,0,0,0,0,0,0,1
109,Dansby Swanson,CHC ,84,154,111.5,16.1,120.0,0.0,1.0,0,0,0,0,1,0,0,0
110,Yandy Diaz,TB ,78,192,112.1,17.4,103.0,0.0,1.0,0,0,1,0,0,1,0,0
111,Evan Carter,TEX ,59,162,112.5,18.8,107.0,0.0,1.0,0,0,0,0,0,0,1,0
112,Sonny Gray,STL ,86,143,114.3,9.5,110.0,1.0,0.0,0,0,0,0,0,0,0,1
113,Lane Thomas,WSH ,63,220,114.9,30.8,118.0,0.0,1.0,0,0,0,0,0,0,1,0
114,Teoscar Hernandez,LAD ,77,208,118.2,16.5,121.0,0.0,1.0,0,0,0,0,0,0,1,0
115,Andres Gimenez,CLE ,83,189,118.4,19.8,125.0,0.0,1.0,0,0,0,1,0,0,0,0
116,Dylan Cease,CWS ,92,158,118.7,17.6,93.0,1.0,0.0,0,0,0,0,0,0,0,1
117,Josh Naylor,CLE ,98,198,121.8,15.7,124.0,0.0,1.0,0,0,0,0,0,1,0,0
118,Ryan Helsley,STL ,86,180,121.9,20.0,113.0,1.0,0.0,1,0,0,0,0,0,0,0
119,Justin Verlander,HOU ,89,211,122.6,20.7,126.0,1.0,0.0,0,0,0,0,0,0,0,1
120,Kodai Senga,NYM ,50,227,124.1,53.7,70.0,1.0,0.0,0,0,0,0,0,0,0,1
121,Pete Fairbanks,TB ,76,212,124.1,23.9,116.0,1.0,0.0,1,0,0,0,0,0,0,0
122,Evan Phillips,LAD ,89,194,125.0,18.9,115.0,1.0,0.0,1,0,0,0,0,0,0,0
123,Zack Gelof,OAK ,76,170,127.5,15.6,143.0,0.0,1.0,0,0,0,1,0,0,0,0
124,Yainer Diaz,HOU ,87,176,130.0,21.9,105.0,0.0,1.0,0,1,0,0,0,1,0,0
125,Anthony Santander,BAL ,74,202,130.3,18.2,117.0,0.0,1.0,0,0,0,0,0,1,1,0
126,Vinnie Pasquantino,KC ,83,237,131.5,22.3,145.0,0.0,1.0,0,0,0,0,0,1,0,0
127,Anthony Volpe,NYY ,96,200,135.0,17.4,138.0,0.0,1.0,0,0,0,0,1,0,0,0
128,Clay Holmes,NYY ,99,211,136.6,16.9,129.0,1.0,0.0,1,0,0,0,0,0,0,0
129,Ian Happ,CHC ,49,206,137.0,21.6,146.0,0.0,1.0,0,0,0,0,0,0,1,0
130,Tanner Scott,MIA ,90,308,138.4,32.9,135.0,1.0,0.0,1,0,0,0,0,0,0,0
131,Riley Greene,DET ,55,223,138.5,24.3,167.0,0.0,1.0,0,0,0,0,0,0,1,0
132,Jorge Soler,SF ,109,203,140.1,13.1,156.0,0.0,1.0,0,0,0,0,0,0,1,0
133,Chris Bassitt,TOR ,99,202,141.6,15.5,119.0,1.0,0.0,0,0,0,0,0,0,0,1
134,Marcell Ozuna,ATL ,79,201,142.5,21.7,141.0,0.0,1.0,0,0,0,0,0,0,1,0
135,Jackson Chourio,MIL ,72,239,142.8,37.3,152.0,0.0,1.0,0,0,0,0,0,0,1,0
136,Cedric Mullins II,BAL ,92,199,143.1,21.8,128.0,0.0,1.0,0,0,0,0,0,0,1,0
137,TJ Friedl,CIN ,96,239,144.8,24.3,157.0,0.0,1.0,0,0,0,0,0,0,1,0
138,Luis Arraez,MIA ,104,213,146.4,18.9,123.0,0.0,1.0,0,0,0,1,0,1,0,0
139,Esteury Ruiz,OAK ,100,212,147.3,23.2,133.0,0.0,1.0,0,0,0,0,0,0,1,0
140,Walker Buehler,LAD ,96,296,149.9,34.0,130.0,1.0,0.0,0,0,0,0,0,0,0,1
141,Cal Raleigh,SEA ,107,212,149.9,20.3,134.0,0.0,1.0,0,1,0,0,0,0,0,0
142,Jordan Montgomery,FreeAgent,115,208,150.8,18.7,136.0,1.0,0.0,0,0,0,0,0,0,0,1
143,Sean Murphy,ATL ,125,227,151.9,15.9,140.0,0.0,1.0,0,1,0,0,0,0,0,0
144,Hunter Greene,CIN ,84,230,152.0,24.6,132.0,1.0,0.0,0,0,0,0,0,0,0,1
145,Michael King,SD ,108,252,154.3,31.6,151.0,1.0,0.0,1,0,0,0,0,0,0,1
146,Chris Sale,ATL ,104,219,154.5,32.9,142.0,1.0,0.0,0,0,0,0,0,0,0,1
147,Christian Encarnacion-Strand,CIN ,70,287,154.7,30.4,149.0,0.0,1.0,0,0,0,0,0,1,0,0
148,Kenley Jansen,BOS ,116,299,155.0,30.3,162.0,1.0,0.0,1,0,0,0,0,0,0,0
149,Merrill Kelly,ARI ,120,197,155.1,19.9,137.0,1.0,0.0,0,0,0,0,0,0,0,1
150,Rhys Hoskins,MIL ,104,209,156.0,21.7,181.0,0.0,1.0,0,0,0,0,0,1,0,0
151,Chas McCormick,HOU ,87,197,156.2,23.3,172.0,0.0,1.0,0,0,0,0,0,0,1,0
152,Salvador Perez,KC ,116,198,156.6,23.3,131.0,0.0,1.0,0,1,0,0,0,1,0,0
153,James Outman,LAD ,73,217,156.8,30.7,178.0,0.0,1.0,0,0,0,0,0,0,1,0
154,Thairo Estrada,SF ,112,201,157.1,22.9,164.0,0.0,1.0,0,0,0,1,1,0,0,0
155,Masataka Yoshida,BOS ,79,237,157.7,22.5,153.0,0.0,1.0,0,0,0,0,0,0,1,0
156,Max Muncy,LAD ,105,211,158.2,21.4,148.0,0.0,1.0,0,0,1,0,0,0,0,0
157,Willson Contreras,STL ,122,255,162.5,25.9,147.0,0.0,1.0,0,1,0,0,0,0,0,0
158,Bailey Ober,MIN ,84,259,162.8,32.6,161.0,1.0,0.0,0,0,0,0,0,0,0,1
159,Shane Bieber,CLE ,90,264,163.7,32.9,139.0,1.0,0.0,0,0,0,0,0,0,0,1
160,Jake Burger,MIA ,137,207,164.2,13.6,169.0,0.0,1.0,0,0,1,0,0,0,0,0
161,Carlos Rodon,NYY ,89,240,164.3,36.0,166.0,1.0,0.0,0,0,0,0,0,0,0,1
162,Francisco Alvarez,NYM ,104,243,164.4,22.4,155.0,0.0,1.0,0,1,0,0,0,0,0,0
163,Alec Bohm,PHI ,128,240,165.4,22.5,158.0,0.0,1.0,0,0,1,0,0,1,0,0
164,Nolan Gorman,STL ,69,229,166.2,20.5,177.0,0.0,1.0,0,0,1,1,0,0,0,0
165,Wyatt Langford,TEX ,51,284,167.0,44.3,182.0,0.0,1.0,0,0,0,0,0,0,1,0
166,Brandon Nimmo,NYM ,53,218,167.5,27.8,163.0,0.0,1.0,0,0,0,0,0,0,1,0
167,Craig Kimbrel,BAL ,100,249,157.4,39.6,150.0,1.0,0.0,1,0,0,0,0,0,0,0
168,Gavin Williams,CLE ,104,263,171.3,31.2,193.0,1.0,0.0,0,0,0,0,0,0,0,1
169,Nathaniel Lowe,TEX ,128,227,171.8,22.3,188.0,0.0,1.0,0,0,0,0,0,1,0,0
170,Gabriel Moreno,ARI ,118,251,174.0,30.7,159.0,0.0,1.0,0,1,0,0,0,0,0,0
171,Noelvi Marte,CIN ,88,238,174.1,31.2,190.0,0.0,1.0,0,0,1,0,0,0,0,0
172,Willy Adames,MIL ,131,235,174.1,16.6,191.0,0.0,1.0,0,0,0,0,1,0,0,0
173,Ke'Bryan Hayes,PIT ,127,251,175.0,20.4,184.0,0.0,1.0,0,0,1,0,0,0,0,0
174,Yu Darvish,SD ,123,240,176.4,22.1,175.0,1.0,0.0,0,0,0,0,0,0,0,1
175,Jarren Duran,BOS ,115,287,176.7,31.5,197.0,0.0,1.0,0,0,0,0,0,0,1,0
176,Mitch Keller,PIT ,105,231,165.9,29.2,144.0,1.0,0.0,0,0,0,0,0,0,0,1
177,Jose Berrios,TOR ,138,248,177.6,29.3,165.0,1.0,0.0,0,0,0,0,0,0,0,1
178,Tommy Edman,STL ,140,239,178.4,27.3,171.0,0.0,1.0,0,0,0,1,1,0,1,0
179,Edouard Julien,MIN ,102,301,178.5,27.5,222.0,0.0,1.0,0,0,0,1,0,0,0,0
180,Adbert Alzolay,CHC ,113,329,183.6,46.5,154.0,1.0,0.0,1,0,0,0,0,0,0,0
181,Steven Kwan,CLE ,85,226,184.3,20.8,174.0,0.0,1.0,0,0,0,0,0,0,1,0
182,Isaac Paredes,TB ,75,241,184.4,19.5,160.0,0.0,1.0,0,0,1,1,0,1,0,0
183,Cristian Javier,HOU ,139,242,184.5,26.0,168.0,1.0,0.0,0,0,0,0,0,0,0,1
184,Trevor Story,BOS ,127,270,185.0,31.5,215.0,0.0,1.0,0,0,0,0,1,0,0,0
185,Hunter Brown,HOU ,130,245,185.2,26.2,170.0,1.0,0.0,0,0,0,0,0,0,0,1
186,Christopher Morel,CHC ,135,242,186.0,23.7,194.0,0.0,1.0,0,0,0,1,0,0,1,0
187,Lars Nootbaar,STL ,77,260,186.2,25.9,206.0,0.0,1.0,0,0,0,0,0,0,1,0
188,Jonah Heim,TEX ,144,265,189.7,24.4,185.0,0.0,1.0,0,1,0,0,0,0,0,0
189,Eloy Jimenez,CWS ,111,285,191.1,39.0,183.0,0.0,1.0,0,0,0,0,0,0,1,0
190,Kerry Carpenter,DET ,121,235,194.1,20.9,211.0,0.0,1.0,0,0,0,0,0,0,1,0
191,Bryan Woo,SEA ,135,300,196.0,29.8,208.0,1.0,0.0,0,0,0,0,0,0,0,1
192,Jackson Holliday,BAL ,113,267,196.6,36.1,176.0,0.0,1.0,0,0,0,1,1,0,0,0
193,Ezequiel Tovar,COL ,150,322,196.6,28.7,204.0,0.0,1.0,0,0,0,0,1,0,0,0
194,J.D. Martinez,FreeAgent,120,253,197.3,26.4,224.0,0.0,1.0,0,0,0,0,0,0,1,0
195,Eduardo Rodriguez,ARI ,140,266,198.5,30.4,179.0,1.0,0.0,0,0,0,0,0,0,0,1
196,Bo Naylor,CLE ,149,267,200.7,28.5,217.0,0.0,1.0,0,1,0,0,0,0,0,0
197,Bryce Miller,SEA ,130,295,200.9,32.3,180.0,1.0,0.0,0,0,0,0,0,0,0,1
198,Nathan Eovaldi,TEX ,128,289,203.5,36.9,187.0,1.0,0.0,0,0,0,0,0,0,0,1
199,Keibert Ruiz,WSH ,136,298,203.9,32.6,173.0,0.0,1.0,0,1,0,0,0,0,0,0
200,Jeimer Candelario,CIN ,143,241,205.7,20.5,212.0,0.0,1.0,0,0,1,0,0,1,0,0
201,Jarred Kelenic,ATL ,171,259,206.8,16.0,228.0,0.0,1.0,0,0,0,0,0,0,1,0
202,Daulton Varsho,TOR ,160,273,207.6,21.6,210.0,0.0,1.0,0,0,0,0,0,0,1,0
203,Ryan Pepiot,TB ,136,260,208.7,30.5,195.0,1.0,0.0,1,0,0,0,0,0,0,1
204,Byron Buxton,MIN ,171,263,209.1,20.4,239.0,0.0,1.0,0,0,0,0,0,0,0,0
205,Ryan Mountcastle,BAL ,141,254,211.3,23.4,242.0,0.0,1.0,0,0,0,0,0,1,0,0
206,Tyler O'Neill,BOS ,163,250,211.3,16.2,235.0,0.0,1.0,0,0,0,0,0,0,1,0
207,Carlos Correa,MIN ,172,264,211.8,20.8,218.0,0.0,1.0,0,0,0,0,1,0,0,0
208,Brandon Pfaadt,ARI ,133,258,211.9,26.6,219.0,1.0,0.0,0,0,0,0,0,0,0,1
209,Logan O'Hoppe,LAA ,146,295,212.1,41.0,196.0,0.0,1.0,0,1,0,0,0,0,0,0
210,Nick Pivetta,BOS ,126,314,213.9,47.3,186.0,1.0,0.0,1,0,0,0,0,0,0,1
211,Jonathan India,CIN ,141,278,214.6,28.7,220.0,0.0,1.0,0,0,0,1,0,0,0,0
212,Braxton Garrett,MIA ,122,295,204.8,35.9,189.0,1.0,0.0,0,0,0,0,0,0,0,1
213,Mitch Garver,SEA ,139,339,214.7,36.9,231.0,0.0,1.0,0,1,0,0,0,0,0,0
214,Jorge Polanco,SEA ,114,260,216.1,28.6,247.0,0.0,1.0,0,0,1,1,0,0,0,0
215,Starling Marte,NYM ,169,280,216.5,19.1,214.0,0.0,1.0,0,0,0,0,0,0,1,0
216,Lourdes Gurriel Jr.,ARI ,174,284,216.6,25.1,209.0,0.0,1.0,0,0,0,0,0,0,1,0
217,Jose Leclerc,TEX ,168,280,217.0,33.0,200.0,1.0,0.0,1,0,0,0,0,0,0,0
218,Shota Imanaga,CHC ,153,360,217.4,44.5,198.0,1.0,0.0,0,0,0,0,0,0,0,1
219,Jeremy Pena,HOU ,172,301,217.9,29.5,229.0,0.0,1.0,0,0,0,0,1,0,0,0
220,Brandon Drury,LAA ,180,291,219.5,23.0,227.0,0.0,1.0,0,0,0,1,0,1,0,0
221,Matt Chapman,FreeAgent,158,282,220.2,26.0,280.0,0.0,1.0,0,0,1,0,0,0,0,0
222,Jack Suwinski,PIT ,134,295,220.9,25.4,273.0,0.0,1.0,0,0,0,0,0,0,1,0
223,Alex Lange,DET ,166,281,221.2,26.6,202.0,1.0,0.0,1,0,0,0,0,0,0,0
224,Taylor Ward,LAA ,183,273,221.9,14.8,241.0,0.0,1.0,0,0,0,0,0,0,1,0
225,Andrew Vaughn,CWS ,155,255,213.8,20.9,266.0,0.0,1.0,0,0,0,0,0,1,0,0
226,Jose Alvarado,PHI ,93,350,225.0,45.9,192.0,1.0,0.0,1,0,0,0,0,0,0,0
227,Brandon Lowe,TB ,158,309,225.4,29.0,291.0,0.0,1.0,0,0,0,1,0,0,0,0
228,Aaron Civale,TB ,170,302,227.8,34.7,225.0,1.0,0.0,0,0,0,0,0,0,0,1
229,Shane Baz,TB ,68,302,220.1,41.1,205.0,1.0,0.0,0,0,0,0,0,0,0,1
230,Junior Caminero,TB ,124,298,221.2,43.8,203.0,0.0,1.0,0,0,1,0,1,0,0,0
231,Charlie Morton,ATL ,147,278,232.8,27.2,201.0,1.0,0.0,0,0,0,0,0,0,0,1
232,Justin Turner,TOR ,167,300,232.9,31.0,213.0,0.0,1.0,0,0,1,1,0,1,0,0
233,Nick Lodolo,CIN ,126,348,235.5,33.4,234.0,1.0,0.0,0,0,0,0,0,0,0,1
234,J.P. Crawford,SEA ,74,373,238.6,39.1,236.0,0.0,1.0,0,0,0,0,1,0,0,0
235,Triston McKenzie,CLE ,140,285,232.0,27.5,221.0,1.0,0.0,0,0,0,0,0,0,0,1
236,Ryan McMahon,COL ,178,290,240.7,24.6,268.0,0.0,1.0,0,0,1,1,0,0,0,0
237,Josh Bell,MIA ,188,290,242.4,20.8,274.0,0.0,1.0,0,0,0,0,0,1,0,0
238,Lucas Giolito,BOS ,196,315,243.6,21.7,199.0,1.0,0.0,0,0,0,0,0,0,0,1
239,Jose Abreu,HOU ,191,304,245.3,18.0,255.0,0.0,1.0,0,0,0,0,0,1,0,0
240,Eugenio Suarez,ARI ,174,283,237.7,28.4,275.0,0.0,1.0,0,0,1,0,0,0,0,0
241,Vaughn Grissom,BOS ,120,268,229.4,30.9,233.0,0.0,1.0,0,0,0,0,1,0,0,0
242,Brayan Bello,BOS ,196,325,248.0,29.8,230.0,1.0,0.0,0,0,0,0,0,0,0,1
243,Luis Campusano,SD ,153,308,243.0,34.4,253.0,0.0,1.0,0,1,0,0,0,0,0,0
244,Max Kepler,MIN ,180,310,245.4,29.0,293.0,0.0,1.0,0,0,0,0,0,0,1,0
245,Anthony Rizzo,NYY ,193,301,248.0,24.8,264.0,0.0,1.0,0,0,0,0,0,1,0,0
246,Giancarlo Stanton,NYY ,207,314,259.9,21.1,243.0,0.0,1.0,0,0,0,0,0,0,1,0
247,Kyle Bradish,BAL ,68,393,234.7,77.0,127.0,1.0,0.0,0,0,0,0,0,0,0,1
248,Taj Bradley,TB ,141,352,254.0,34.2,284.0,1.0,0.0,0,0,0,0,0,0,0,1
249,Jung Hoo Lee,SF ,149,277,237.3,30.3,216.0,0.0,1.0,0,0,0,0,0,0,1,0
