Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
73,Will Smith,LAD ,40,147,75.5,17.5,54.0,0.0,1.0,0,1,0,0,0,0,0,0
74,Ryan Helsley,STL ,50,127,76.2,15.5,84.0,1.0,0.0,1,0,0,0,0,0,0,0
75,Oneil Cruz,PIT ,34,189,76.3,21.1,76.0,0.0,1.0,0,0,0,0,1,0,0,0
76,Dansby Swanson,CHC ,32,148,76.5,13.6,77.0,0.0,1.0,0,0,0,0,1,0,0,0
77,Andres Gimenez,CLE ,39,118,76.9,14.3,79.0,0.0,1.0,0,0,0,1,1,0,0,0
78,Jose Abreu,HOU ,40,118,80.9,13.2,78.0,0.0,1.0,0,0,0,0,0,1,0,0
79,Carlos Rodon,NYY ,25,201,81.1,25.9,74.0,1.0,0.0,0,0,0,0,0,0,0,1
80,Wander Franco,TB ,32,123,82.8,14.8,86.0,0.0,1.0,0,0,0,0,1,0,0,0
81,Byron Buxton,MIN ,40,136,83.7,17.9,82.0,0.0,1.0,0,0,0,0,0,0,1,0
82,Salvador Perez,KC ,41,181,83.9,17.1,69.0,0.0,1.0,0,1,0,0,0,0,0,0
83,Willy Adames,MIL ,40,171,84.2,12.2,87.0,0.0,1.0,0,0,0,0,1,0,0,0
84,Felix Bautista,BAL ,61,145,85.2,17.6,88.0,1.0,0.0,1,0,0,0,0,0,0,0
85,Robbie Ray,SEA ,48,158,87.1,19.6,81.0,1.0,0.0,0,0,0,0,0,0,0,1
86,Tommy Edman,STL ,48,221,87.1,26.2,71.0,0.0,1.0,0,0,0,1,1,0,0,0
87,Joe Musgrove,SD ,56,142,90.3,16.7,90.0,1.0,0.0,0,0,0,0,0,0,0,1
88,Vinnie Pasquantino,KC ,58,188,91.2,16.4,89.0,0.0,1.0,0,0,0,0,0,1,0,0
89,Nathaniel Lowe,TEX ,57,139,93.3,12.5,94.0,0.0,1.0,0,0,0,0,0,1,0,0
90,Adley Rutschman,BAL ,42,160,95.4,20.6,68.0,0.0,1.0,0,1,0,0,0,0,0,0
91,Tyler O'Neill,STL ,44,177,96.6,25.1,96.0,0.0,1.0,0,0,0,0,0,0,1,0
92,Clayton Kershaw,LAD ,43,156,98.6,18.5,95.0,1.0,0.0,0,0,0,0,0,0,0,1
93,Gunnar Henderson,BAL ,50,155,100.4,24.6,83.0,0.0,1.0,0,0,1,0,1,0,0,0
94,George Kirby,SEA ,60,164,101.2,16.3,108.0,1.0,0.0,0,0,0,0,0,0,0,1
95,Christian Yelich,MIL ,69,220,101.4,16.6,110.0,0.0,1.0,0,0,0,0,0,0,1,0
96,Carlos Correa,MIN ,32,163,102.6,20.4,101.0,0.0,1.0,0,0,0,0,1,0,0,0
97,Camilo Doval,SF ,65,191,103.4,23.7,100.0,1.0,0.0,1,0,0,0,0,0,0,0
98,Nestor Cortes Jr.,NYY ,57,158,105.1,16.1,99.0,1.0,0.0,0,0,0,0,0,0,0,1
99,Logan Webb,SF ,69,227,105.4,23.3,93.0,1.0,0.0,0,0,0,0,0,0,0,1
100,Gleyber Torres,NYY ,49,237,106.8,18.9,109.0,0.0,1.0,0,0,0,1,0,0,0,0
101,Blake Snell,SD ,64,205,107.3,18.8,106.0,1.0,0.0,0,0,0,0,0,0,0,1
102,Raisel Iglesias,ATL ,36,196,107.5,30.8,92.0,1.0,0.0,1,0,0,0,0,0,0,0
103,Anthony Santander,BAL ,66,221,108.0,17.4,112.0,0.0,1.0,0,0,0,0,0,0,1,0
104,Taylor Ward,LAA ,46,206,109.2,25.9,117.0,0.0,1.0,0,0,0,0,0,0,1,0
105,Christian Walker,ARI ,66,154,110.7,17.6,107.0,0.0,1.0,0,0,0,0,0,1,0,0
106,Kris Bryant,COL ,51,147,110.8,17.8,105.0,0.0,1.0,0,0,0,0,0,0,1,0
107,Logan Gilbert,SEA ,81,220,111.0,20.2,102.0,1.0,0.0,0,0,0,0,0,0,0,1
108,Jeremy Pena,HOU ,66,238,112.9,20.4,115.0,0.0,1.0,0,0,0,0,1,0,0,0
109,Jake McCarthy,ARI ,57,202,113.3,20.2,114.0,0.0,1.0,0,0,0,0,0,0,1,0
110,Steven Kwan,CLE ,84,212,113.5,18.3,111.0,0.0,1.0,0,0,0,0,0,0,1,0
111,Kenley Jansen,BOS ,65,182,113.9,22.4,97.0,1.0,0.0,1,0,0,0,0,0,0,0
112,Hunter Greene,CIN ,72,200,114.5,23.6,104.0,1.0,0.0,0,0,0,0,0,0,0,1
113,Giancarlo Stanton,NYY ,39,158,115.0,18.2,113.0,0.0,1.0,0,0,0,0,0,0,1,0
114,Nick Castellanos,PHI ,56,201,116.7,19.6,119.0,0.0,1.0,0,0,0,0,0,0,1,0
115,Willson Contreras,STL ,68,174,116.8,23.4,98.0,0.0,1.0,0,1,0,0,0,0,0,0
116,C.J. Cron,COL ,74,172,118.9,18.1,124.0,0.0,1.0,0,0,0,0,0,1,0,0
117,David Bednar,PIT ,79,248,120.2,20.6,126.0,1.0,0.0,1,0,0,0,0,0,0,0
118,Lance Lynn,CWS ,61,218,121.8,15.9,118.0,1.0,0.0,0,0,0,0,0,0,0,1
119,Clay Holmes,NYY ,67,216,123.7,21.3,116.0,1.0,0.0,1,0,0,0,0,0,0,0
120,Ryan Mountcastle,BAL ,79,181,124.8,19.8,158.0,0.0,1.0,0,0,0,0,0,1,0,0
121,Max Muncy,LAD ,50,221,125.2,25.9,120.0,0.0,1.0,0,0,1,1,0,0,0,0
122,Nick Lodolo,CIN ,77,195,125.6,20.4,122.0,1.0,0.0,0,0,0,0,0,0,0,1
123,Freddy Peralta,MIL ,70,238,132.6,19.9,137.0,1.0,0.0,0,0,0,0,0,0,0,1
124,Joe Ryan,MIN ,88,188,133.0,17.3,139.0,1.0,0.0,0,0,0,0,0,0,0,1
125,Andrew Vaughn,CWS ,86,214,133.2,21.5,129.0,0.0,1.0,0,0,0,0,0,1,1,0
126,Amed Rosario,CLE ,71,235,133.4,31.0,142.0,0.0,1.0,0,0,0,0,1,0,1,0
127,Alejandro Kirk,TOR ,83,182,126.6,22.0,103.0,0.0,1.0,0,1,0,0,0,0,0,0
128,Luis Severino,NYY ,77,272,137.1,40.6,128.0,1.0,0.0,0,0,0,0,0,0,0,1
129,Rowdy Tellez,MIL ,90,206,137.2,22.4,152.0,0.0,1.0,0,0,0,0,0,1,0,0
130,Lucas Giolito,CWS ,82,268,137.4,28.0,131.0,1.0,0.0,0,0,0,0,0,0,0,1
131,Charlie Morton,ATL ,89,203,138.2,20.9,148.0,1.0,0.0,0,0,0,0,0,0,0,1
132,Seiya Suzuki,CHC ,86,204,138.2,26.1,138.0,0.0,1.0,0,0,0,0,0,0,1,0
133,Matt Chapman,TOR ,62,218,138.3,22.6,132.0,0.0,1.0,0,0,1,0,0,0,0,0
134,Anthony Rizzo,NYY ,79,206,140.3,22.2,130.0,0.0,1.0,0,0,0,0,0,1,0,0
135,Kyle Wright,ATL ,87,299,140.7,38.8,125.0,1.0,0.0,0,0,0,0,0,0,0,1
136,Brandon Lowe,TB ,88,255,141.5,21.9,135.0,0.0,1.0,0,0,0,1,0,0,0,0
137,Chris Sale,BOS ,83,287,142.8,27.7,144.0,1.0,0.0,0,0,0,0,0,0,0,1
138,Hunter Renfroe,LAA ,78,196,144.3,17.5,136.0,0.0,1.0,0,0,0,0,0,0,1,0
139,Jose Altuve,HOU ,30,238,144.9,44.1,75.0,0.0,1.0,0,0,0,1,0,0,0,0
140,Sean Murphy,ATL ,73,264,145.3,25.4,123.0,0.0,1.0,0,1,0,0,0,0,0,0
141,Ian Happ,CHC ,100,223,146.1,21.1,159.0,0.0,1.0,0,0,0,0,0,0,1,0
142,Pablo Lopez,MIN ,86,204,146.9,18.2,155.0,1.0,0.0,0,0,0,0,0,0,0,1
143,Jeffrey Springs,TB ,69,232,147.2,28.5,146.0,1.0,0.0,1,0,0,0,0,0,0,1
144,Jhoan Duran,MIN ,83,282,147.5,28.9,147.0,1.0,0.0,1,0,0,0,0,0,0,0
145,MJ Melendez,KC ,79,240,151.3,29.9,121.0,0.0,1.0,0,1,0,0,0,0,1,0
146,Tyler Glasnow,TB ,63,288,152.2,35.4,133.0,1.0,0.0,0,0,0,0,0,0,0,1
147,Brandon Nimmo,NYM ,59,245,152.9,25.5,151.0,0.0,1.0,0,0,0,0,0,0,1,0
148,Jonathan India,CIN ,95,222,153.0,24.2,173.0,0.0,1.0,0,0,0,1,0,0,0,0
149,Josh Bell,CLE ,96,195,153.0,21.1,172.0,0.0,1.0,0,0,0,0,0,1,0,0
150,Jesus Luzardo,MIA ,104,237,153.5,28.2,150.0,1.0,0.0,0,0,0,0,0,0,0,1
151,Dustin May,LAD ,78,268,153.5,22.4,145.0,1.0,0.0,0,0,0,0,0,0,0,1
152,Alexis Diaz,CIN ,79,208,153.8,21.0,143.0,1.0,0.0,1,0,0,0,0,0,0,0
153,Chris Bassitt,TOR ,112,257,154.8,27.0,134.0,1.0,0.0,0,0,0,0,0,0,0,1
154,Nico Hoerner,CHC ,84,251,157.3,36.1,180.0,0.0,1.0,0,0,0,0,1,0,0,0
155,Andres Munoz,SEA ,81,353,158.2,34.4,165.0,1.0,0.0,1,0,0,0,0,0,0,0
156,Jordan Montgomery,STL ,115,239,160.0,20.5,167.0,1.0,0.0,0,0,0,0,0,0,0,1
157,William Contreras,MIL ,104,241,160.7,25.5,127.0,0.0,1.0,0,1,0,0,0,0,0,0
158,Ty France,SEA ,110,258,162.9,28.0,164.0,0.0,1.0,0,0,1,0,0,1,0,0
159,Jeff McNeil,NYM ,85,226,163.0,25.8,166.0,0.0,1.0,0,0,0,1,0,0,1,0
160,Eugenio Suarez,SEA ,73,245,166.8,24.7,140.0,0.0,1.0,0,0,1,0,0,0,0,0
161,Pete Fairbanks,TB ,81,296,168.0,33.0,169.0,1.0,0.0,1,0,0,0,0,0,0,0
162,Ketel Marte,ARI ,94,236,168.5,20.5,192.0,0.0,1.0,0,0,0,1,0,0,0,0
163,Tyler Stephenson,CIN ,110,273,168.6,31.0,157.0,0.0,1.0,0,1,0,0,0,0,0,0
164,Jordan Walker,STL ,70,294,169.4,52.4,161.0,0.0,1.0,0,0,1,0,0,0,0,0
165,Jose Miranda,MIN ,111,220,171.1,19.4,163.0,0.0,1.0,0,0,1,0,0,1,0,0
166,Drew Rasmussen,TB ,88,258,172.2,24.4,162.0,1.0,0.0,0,0,0,0,0,0,0,1
167,Bryce Harper,PHI ,94,370,172.8,50.4,141.0,0.0,1.0,0,0,0,0,0,0,1,0
168,Lars Nootbaar,STL ,117,278,173.4,31.9,184.0,0.0,1.0,0,0,0,0,0,0,1,0
169,Paul Sewald,SEA ,108,260,173.8,23.2,175.0,1.0,0.0,1,0,0,0,0,0,0,0
170,Jake Cronenworth,SD ,96,244,173.8,25.8,153.0,0.0,1.0,0,0,0,1,1,1,0,0
171,Jorge Polanco,MIN ,105,300,173.8,37.9,174.0,0.0,1.0,0,0,0,1,0,0,0,0
172,Scott Barlow,KC ,109,289,174.1,30.0,149.0,1.0,0.0,1,0,0,0,0,0,0,0
173,Triston McKenzie,CLE ,73,266,147.9,56.7,91.0,1.0,0.0,0,0,0,0,0,0,0,1
174,Alec Bohm,PHI ,103,244,174.3,26.3,170.0,0.0,1.0,0,0,1,0,0,1,0,0
175,Alex Verdugo,BOS ,118,266,174.9,26.5,183.0,0.0,1.0,0,0,0,0,0,0,1,0
176,Ke'Bryan Hayes,PIT ,130,305,176.2,22.9,196.0,0.0,1.0,0,0,1,0,0,0,0,0
177,Daniel Bard,COL ,118,298,178.3,36.6,154.0,1.0,0.0,1,0,0,0,0,0,0,0
178,Javier Baez,DET ,100,274,179.6,35.0,185.0,0.0,1.0,0,0,0,0,1,0,0,0
179,Brady Singer,KC ,85,290,179.9,31.2,176.0,1.0,0.0,0,0,0,0,0,0,0,1
180,Luis Garcia,HOU ,84,234,172.2,25.1,267.0,1.0,0.0,0,0,0,0,0,0,0,1
181,J.D. Martinez,LAD ,103,326,180.8,30.0,190.0,0.0,1.0,0,0,0,0,0,0,0,0
182,Mitch Haniger,SF ,122,265,183.5,29.0,171.0,0.0,1.0,0,0,0,0,0,0,1,0
183,Luis Arraez,MIA ,84,278,183.8,31.3,194.0,0.0,1.0,0,0,0,1,0,1,0,0
184,Riley Greene,DET ,112,248,183.8,27.2,186.0,0.0,1.0,0,0,0,0,0,0,1,0
185,Ryan McMahon,COL ,107,281,183.8,33.8,193.0,0.0,1.0,0,0,1,1,0,0,0,0
186,Reid Detmers,LAA ,104,289,186.6,35.5,181.0,1.0,0.0,0,0,0,0,0,0,0,1
187,Oscar Gonzalez,CLE ,113,280,192.8,30.3,191.0,0.0,1.0,0,0,0,0,0,0,1,0
188,Jon Gray,TEX ,120,335,193.5,30.0,202.0,1.0,0.0,0,0,0,0,0,0,0,1
189,Tony Gonsolin,LAD ,124,278,193.8,34.1,177.0,1.0,0.0,0,0,0,0,0,0,0,1
190,Masataka Yoshida,BOS ,97,297,179.2,43.3,160.0,0.0,1.0,0,0,0,0,0,0,1,0
191,Patrick Sandoval,LAA ,136,262,196.8,28.1,199.0,1.0,0.0,0,0,0,0,0,0,0,1
192,Joey Meneses,WSH ,138,283,197.0,25.6,179.0,0.0,1.0,0,0,0,0,0,1,1,0
193,Thairo Estrada,SF ,91,261,181.2,36.8,178.0,0.0,1.0,0,0,0,1,1,0,1,0
194,Cody Bellinger,CHC ,119,258,198.1,25.6,182.0,0.0,1.0,0,0,0,0,0,0,1,0
195,Kodai Senga,NYM ,115,310,199.6,38.5,168.0,1.0,0.0,0,0,0,0,0,0,0,1
196,Alex Cobb,SF ,131,273,199.8,23.0,218.0,1.0,0.0,0,0,0,0,0,0,0,1
197,Jose Leclerc,TEX ,129,287,201.0,28.0,201.0,1.0,0.0,1,0,0,0,0,0,0,0
198,Andrew Heaney,TEX ,136,283,201.4,26.5,216.0,1.0,0.0,0,0,0,0,0,0,0,1
199,Jean Segura,MIA ,140,249,198.1,20.3,243.0,0.0,1.0,0,0,0,1,0,0,0,0
200,Andrew Benintendi,CWS ,148,295,207.6,24.6,207.0,0.0,1.0,0,0,0,0,0,0,1,0
201,Josh Naylor,CLE ,124,271,207.9,28.8,211.0,0.0,1.0,0,0,0,0,0,1,1,0
202,Ezequiel Tovar,COL ,116,294,200.4,35.5,220.0,0.0,1.0,0,0,0,0,1,0,0,0
203,Cal Raleigh,SEA ,140,379,208.8,35.4,189.0,0.0,1.0,0,1,0,0,0,0,0,0
204,Anthony Rendon,LAA ,128,451,210.4,25.8,204.0,0.0,1.0,0,0,1,0,0,0,0,0
205,Sonny Gray,MIN ,172,267,212.7,21.1,226.0,1.0,0.0,0,0,0,0,0,0,0,1
206,Miles Mikolas,STL ,101,309,214.1,31.1,195.0,1.0,0.0,0,0,0,0,0,0,0,1
207,Triston Casas,BOS ,93,282,206.5,31.1,219.0,0.0,1.0,0,0,0,0,0,1,0,0
208,Joc Pederson,SF ,167,284,218.9,22.6,239.0,0.0,1.0,0,0,0,0,0,0,1,0
209,Josh Jung,TEX ,117,346,219.1,34.0,223.0,0.0,1.0,0,0,1,0,0,0,0,0
210,Justin Turner,BOS ,109,303,219.9,25.8,238.0,0.0,1.0,0,0,1,0,0,0,0,0
211,Edward Cabrera,MIA ,154,360,221.0,34.4,227.0,1.0,0.0,0,0,0,0,0,0,0,1
212,Nathan Eovaldi,TEX ,158,410,221.2,31.1,221.0,1.0,0.0,0,0,0,0,0,0,0,1
213,Brandon Drury,LAA ,130,299,221.5,32.6,187.0,0.0,1.0,0,0,1,1,0,1,0,0
214,Lourdes Gurriel Jr.,ARI ,153,253,215.5,18.0,237.0,0.0,1.0,0,0,0,0,0,0,1,0
215,Whit Merrifield,TOR ,113,281,193.5,29.3,156.0,0.0,1.0,0,0,0,1,0,0,1,0
216,Ramon Laureano,OAK ,152,322,218.3,25.8,234.0,0.0,1.0,0,0,0,0,0,0,1,0
217,Grayson Rodriguez,BAL ,132,304,211.5,36.0,188.0,1.0,0.0,0,0,0,0,0,0,0,1
218,Michael Conforto,SF ,153,307,227.8,18.3,235.0,0.0,1.0,0,0,0,0,0,0,1,0
219,Jose Berrios,TOR ,143,345,224.3,33.1,208.0,1.0,0.0,0,0,0,0,0,0,0,1
220,Seth Brown,OAK ,143,319,227.6,28.1,222.0,0.0,1.0,0,0,0,0,0,1,1,0
221,Josh Rojas,ARI ,150,325,222.2,33.9,212.0,0.0,1.0,0,0,1,1,0,0,0,0
222,Jameson Taillon,CHC ,181,348,238.1,27.4,249.0,1.0,0.0,0,0,0,0,0,0,0,1
223,Kolten Wong,SEA ,167,282,231.2,21.8,257.0,0.0,1.0,0,0,0,1,0,0,0,0
224,Miguel Vargas,LAD ,123,290,208.5,41.2,225.0,0.0,1.0,0,0,0,0,0,1,0,0
225,CJ Abrams,WSH ,98,287,224.8,28.4,246.0,0.0,1.0,0,0,0,1,1,0,0,0
226,Yandy Diaz,TB ,103,389,232.8,44.2,228.0,0.0,1.0,0,0,1,0,0,1,0,0
227,Tyler Mahle,MIN ,168,346,234.2,25.1,231.0,1.0,0.0,0,0,0,0,0,0,0,1
228,Merrill Kelly,ARI ,152,310,228.4,28.0,209.0,1.0,0.0,0,0,0,0,0,0,0,1
229,Hunter Brown,HOU ,153,356,230.0,41.6,214.0,1.0,0.0,1,0,0,0,0,0,0,1
230,Jesse Winker,MIL ,138,347,232.4,30.9,233.0,0.0,1.0,0,0,0,0,0,0,1,0
231,Harrison Bader,NYY ,163,351,225.3,33.3,210.0,0.0,1.0,0,0,0,0,0,0,1,0
232,Tyler Anderson,LAA ,148,337,244.0,29.7,229.0,1.0,0.0,0,0,0,0,0,0,0,1
233,Austin Hays,BAL ,156,308,236.9,22.1,258.0,0.0,1.0,0,0,0,0,0,0,1,0
234,Carlos Carrasco,NYM ,157,350,251.2,32.8,255.0,1.0,0.0,0,0,0,0,0,0,0,1
235,Keibert Ruiz,WSH ,147,333,231.0,33.6,203.0,0.0,1.0,0,1,0,0,0,0,0,0
236,Anthony Volpe,NYY ,75,279,168.9,53.6,198.0,0.0,1.0,0,0,0,0,1,0,0,0
237,Jack Flaherty,STL ,141,293,231.3,26.8,206.0,1.0,0.0,0,0,0,0,0,0,0,1
238,Trevor Rogers,MIA ,175,359,242.2,31.3,244.0,1.0,0.0,0,0,0,0,0,0,0,1
239,Jose Urquidy,HOU ,194,322,252.3,27.0,224.0,1.0,0.0,0,0,0,0,0,0,0,1
240,Marcus Stroman,CHC ,199,298,247.8,22.2,261.0,1.0,0.0,0,0,0,0,0,0,0,1
241,Trey Mancini,CHC ,172,338,252.5,28.7,263.0,0.0,1.0,0,0,0,0,0,1,1,0
242,Austin Meadows,DET ,185,309,252.8,25.5,266.0,0.0,1.0,0,0,0,0,0,0,1,0
243,Charlie Blackmon,COL ,193,352,253.6,33.8,259.0,0.0,1.0,0,0,0,0,0,0,1,0
244,Wil Myers,CIN ,143,348,246.3,38.0,275.0,0.0,1.0,0,0,0,0,0,1,1,0
245,Evan Phillips,LAD ,149,313,238.3,38.4,213.0,1.0,0.0,1,0,0,0,0,0,0,0
246,Seranthony Dominguez,PHI ,162,376,254.7,33.9,260.0,1.0,0.0,1,0,0,0,0,0,0,0
247,Kyle Finnegan,WSH ,192,320,262.7,22.4,272.0,1.0,0.0,1,0,0,0,0,0,0,0
248,Bryson Stott,PHI ,176,356,248.3,28.8,279.0,0.0,1.0,0,0,0,1,1,0,0,0
249,Jake Fraley,CIN ,143,334,256.0,30.6,295.0,0.0,1.0,0,0,0,0,0,0,1,0
250,DJ LeMahieu,NYY ,182,298,248.6,26.3,205.0,0.0,1.0,0,0,1,1,0,1,0,0
