Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Penn Murfee ,20.3,22,1,0,4.14,1.29,9,19,8,3,21,0,1,0,44017 ,ATL 
Sean Hjelle ,58.6,45,3,0,4.54,1.45,30,64,21,6,40,3,3,0,7928 d,SF 
Jake Cousins ,19.6,22,1,0,4.01,1.32,9,17,9,2,19,0,1,0,44219 ,CWS 
Richard Lovelady ,17.1,17,1,0,3.84,1.28,7,15,6,2,17,0,1,0,7533 d,CHC 
Ryan Weathers ,57.7,49,3,0,4.68,1.44,30,60,23,8,37,4,4,0,7484 d,MIA 
Mychal Givens ,38.9,38,2,1,4.63,1.42,20,37,19,6,43,0,3,0,5700 d,RP) FA 
Jackson Kowar ,49.8,50,2,0,4.61,1.43,25,48,23,6,44,0,3,0,6875 d,SEA 
Adrian Martinez ,45.9,38,2,0,4.60,1.39,23,47,16,6,43,0,3,0,44943 ,OAK 
Jake Odorizzi ,57.0,46,3,0,4.89,1.39,31,59,20,10,11,11,4,0,4501 d,SP) FA 
Matt Barnes ,35.3,35,2,0,4.57,1.41,18,34,16,5,37,0,2,0,4523 d,WSH 
Osvaldo Bido ,49.7,44,2,0,4.66,1.40,26,48,21,6,29,5,4,0,47376 ,OAK 
Jeremiah Estrada ,32.1,38,1,0,4.32,1.41,15,27,18,5,33,0,1,0,46471 ,SD 
Josh Simpson ,29.2,33,1,0,4.18,1.41,14,26,15,3,31,0,1,0,46500 ,MIA 
Carson Coleman ,27.2,29,2,0,4.61,1.40,14,25,13,4,28,0,1,0,45794 ,TEX 
Elieser Hernandez ,20.0,21,1,0,4.53,1.23,10,19,6,4,18,1,1,0,7361 d,LAD 
Yerry Rodriguez ,29.3,31,1,0,4.32,1.37,14,27,13,4,29,0,1,0,43730 ,TEX 
Kenny Rosenberg ,47.4,42,2,0,4.53,1.43,24,47,21,7,20,6,3,0,44119 ,LAA 
Brent Headrick ,28.3,28,1,0,4.43,1.33,14,27,10,4,21,2,2,0,46412 ,MIN 
Jalen Beeks ,53.3,50,2,0,4.57,1.44,27,56,21,8,49,1,3,0,7335 d,COL 
Kolby Allard ,32.6,30,2,0,4.82,1.35,17,33,11,6,21,3,2,0,6010 d,PHI 
Yerry De Los Santos ,16.6,16,1,0,3.87,1.30,7,15,6,2,16,0,1,0,44150 ,NYY 
Shawn Dubin ,24.7,27,1,0,4.18,1.38,11,22,12,3,22,0,1,0,43916 ,HOU 
Josh Taylor ,32.3,35,1,0,4.43,1.38,16,31,13,4,33,0,2,0,6706 d,KC 
Darius Vines ,29.6,26,1,0,4.39,1.33,14,30,10,4,25,1,1,0,45503 ,ATL 
Freddy Tarnok ,32.9,31,1,0,4.36,1.37,16,31,14,5,28,1,2,0,44331 ,OAK 
Adam Cimber ,48.9,34,2,0,4.75,1.35,26,53,14,7,51,0,3,0,5092 d,LAA 
Tommy Henry ,76.0,59,4,0,4.81,1.45,41,79,32,11,25,11,4,0,38295 ,ARI 
Naoyuki Uwasawa ,36.3,29,2,0,4.67,1.37,19,37,13,5,26,3,2,1,8336 d,TB 
Daniel Duarte ,26.0,22,2,0,4.39,1.41,13,24,13,3,26,0,1,0,45002 ,MIN 
Brandon Hughes ,18.4,20,1,0,4.17,1.31,9,16,8,2,19,0,1,0,45160 ,ARI 
Austin Adams ,23.2,29,1,0,4.54,1.33,12,19,12,3,26,0,1,0,6559 d,NYM 
Keider Montero ,20.2,19,1,0,4.20,1.30,9,19,7,3,20,0,1,0,45088 ,DET 
Vince Velasquez ,31.6,30,2,0,4.78,1.37,17,31,13,5,9,5,2,0,5650 d,"SP,RP) FA "
Matt Cronin ,16.7,20,1,0,4.05,1.33,8,13,9,2,17,0,1,0,22319 ,WSH 
Vinny Nittoli ,27.8,26,1,0,4.42,1.33,14,27,10,4,26,0,1,0,17634 ,OAK 
Angel Perdomo ,12.0,17,1,0,3.83,1.30,5,9,6,1,11,0,1,0,6806 d,ATL 
Jovani Moran ,15.0,18,1,0,3.90,1.33,6,12,8,1,13,0,1,0,44290 ,MIN 
Carlos Vargas ,35.3,33,1,0,4.19,1.42,16,33,17,4,37,0,2,0,44061 ,SEA 
Zach Plesac ,74.5,53,4,0,5.00,1.40,41,81,23,13,29,11,5,0,18288 ,LAA 
Anthony Gose ,15.6,19,1,0,3.95,1.34,7,13,8,2,16,0,1,0,4510 d,CLE 
Trey Wingenter ,28.6,31,1,0,4.52,1.35,14,26,13,4,29,0,1,0,7598 d,DET 
Oliver Ortega ,23.4,23,1,0,4.22,1.35,11,22,10,3,21,0,1,0,44876 ,HOU 
Corey Knebel ,31.5,31,1,3,4.55,1.42,16,30,15,5,32,0,1,0,4978 d,CWS 
Hunter Gaddis ,41.4,34,2,0,4.87,1.35,22,42,14,7,28,3,3,0,46133 ,CLE 
Chayce McDermott ,26.8,28,2,0,4.57,1.43,14,24,14,4,17,2,2,0,45205 ,BAL 
Mason Thompson ,43.5,37,2,0,4.50,1.44,22,44,19,5,42,0,3,0,44062 ,WSH 
Kyle Muller ,58.4,50,2,0,4.57,1.44,30,58,26,7,44,4,3,0,6921 d,OAK 
Tommy Nance ,18.4,19,1,0,4.15,1.33,8,17,8,2,18,0,1,0,6117 d,SD 
Cody Poteet ,27.4,26,1,0,4.50,1.33,14,26,11,4,25,1,1,0,44237 ,NYY 
Matthew Boyd ,23.1,23,1,0,4.44,1.32,11,22,8,4,5,5,1,0,5003 d,"RP,SP) FA "
Michael Kopech ,131.5,131,6,0,5.09,1.47,74,121,73,23,27,26,10,0,6023 d,CWS 
Ty Madden ,32.7,29,1,0,4.49,1.35,16,32,13,5,18,3,2,0,44668 ,DET 
Simeon Woods Richardson ,37.0,31,2,0,4.61,1.41,19,37,15,5,15,5,2,0,26455 ,MIN 
Ethan Roberts ,16.1,15,1,0,4.01,1.31,7,15,6,2,17,0,1,0,45007 ,CHC 
Jairo Iriarte ,19.9,21,1,0,4.27,1.34,9,18,9,3,19,0,1,0,46888 ,SD 
Packy Naughton ,16.8,14,1,0,3.94,1.32,7,17,5,2,9,0,1,0,44008 ,STL 
Jose Quijada ,17.3,20,1,0,4.27,1.33,8,15,8,2,18,0,1,0,8149 d,LAA 
Spencer Howard ,24.3,25,1,0,4.51,1.34,12,23,9,3,23,0,1,0,8287 d,SF 
Cody Bolton ,24.8,24,1,0,4.33,1.37,12,23,11,3,24,0,1,0,43958 ,SEA 
Alex Young ,48.0,45,2,0,4.72,1.43,25,49,19,8,48,0,3,0,22173 ,CIN 
Matt Sauer ,44.3,40,2,0,4.72,1.42,23,44,19,6,37,2,3,0,7260 d,KC 
Hurston Waldrep ,33.3,33,1,0,4.39,1.41,16,32,15,4,18,4,1,0,47232 ,ATL 
J.B. Bukauskas ,21.4,20,1,0,4.17,1.37,10,20,9,2,21,0,1,0,6873 d,MIL 
Jeff Brigham ,27.0,29,1,0,4.68,1.34,14,24,12,4,26,0,1,0,8073 d,MIN 
Noah Syndergaard ,83.0,57,4,0,5.16,1.37,48,93,21,14,16,16,6,0,4589 d,SP) FA 
Tyson Miller ,18.1,17,1,0,4.28,1.32,9,17,7,3,16,0,1,0,39293 ,SEA 
Glenn Otto ,27.5,27,1,0,4.47,1.37,14,26,12,4,24,1,2,0,44222 ,SD 
Matt Gage ,21.7,21,1,0,4.26,1.37,10,21,9,3,20,0,1,0,7842 d,LAD 
Wilmer Flores ,19.6,16,1,0,4.25,1.32,9,19,6,2,14,2,1,0,46126 ,DET 
Joe La Sorsa ,20.4,16,1,0,4.31,1.31,10,21,6,3,19,0,1,0,47026 ,WSH 
Connor Phillips ,33.8,38,2,0,4.74,1.46,18,31,19,5,19,4,2,0,45860 ,CIN 
Yohan Ramirez ,26.7,28,1,0,4.34,1.41,13,24,14,3,25,0,1,0,40933 ,NYM 
Brandon Williamson ,80.9,71,4,0,4.99,1.45,45,83,35,14,26,14,5,0,38375 ,CIN 
Daulton Jefferies ,14.2,12,1,0,4.38,1.23,7,15,3,2,3,3,1,0,39133 ,SF 
Justin Martinez ,31.2,37,1,0,4.23,1.49,15,26,20,3,32,0,1,0,46494 ,ARI 
Kyle Crick ,17.4,18,1,0,4.22,1.36,8,14,10,2,19,0,1,0,4720 d,NYM 
Nic Enright ,10.7,10,1,0,4.04,1.24,5,10,3,1,11,0,1,0,45686 ,CLE 
Gavin Hollowell ,50.6,49,2,0,4.91,1.41,28,50,21,8,48,0,2,0,44311 ,COL 
Cole Sulser ,16.6,17,1,0,4.28,1.34,8,15,7,2,15,0,1,0,7522 d,NYM 
Drew Rucinski ,48.0,39,3,0,4.94,1.43,26,51,17,8,15,7,4,0,5530 d,SP) FA 
Jacob Waguespack ,15.5,15,1,0,4.16,1.34,7,15,6,2,16,0,1,0,8046 d,TB 
Josh Walker ,14.5,15,1,0,4.16,1.34,7,14,6,2,16,0,1,0,45294 ,NYM 
Brandon Walter ,33.3,26,2,0,4.69,1.41,17,36,11,5,10,5,2,0,45335 ,BOS 
Erasmo Ramirez ,26.8,21,1,0,4.54,1.33,14,29,7,4,20,0,1,0,4572 d,TB 
JT Brubaker ,23.7,22,1,0,4.51,1.35,12,24,8,3,14,2,1,0,8152 d,PIT 
R.J. Dabovich ,24.8,27,1,0,4.42,1.41,12,22,13,3,24,0,1,0,44428 ,SF 
Hayden Juenger ,15.9,16,1,0,4.31,1.34,8,15,6,2,17,0,1,0,45357 ,TOR 
Kolton Ingram ,23.0,23,1,0,4.30,1.41,11,21,11,3,22,0,1,0,46503 ,NYM 
Clayton Andrews ,19.4,21,1,0,4.30,1.40,9,17,10,3,21,0,1,0,8582 d,NYY 
Justin Wilson ,19.9,19,1,0,4.34,1.37,10,19,8,3,19,0,1,0,4368 d,LAD 
Andrew Bellatti ,24.8,27,1,0,4.60,1.38,13,23,11,4,25,0,1,0,5774 d,PHI 
Corey Kluber ,51.8,38,3,0,5.27,1.35,30,57,13,10,8,10,4,0,4122 d,"RP,SP) RET "
Thomas Szapucki ,12.1,14,1,0,4.07,1.37,5,11,6,1,7,0,1,0,39155 ,SF 
Richard Bleier ,35.3,22,1,0,4.44,1.36,17,40,8,4,36,0,2,0,6349 d,WSH 
Yoendrys Gomez ,17.6,17,1,0,4.34,1.36,8,16,8,2,17,0,1,0,43698 ,NYY 
Trevor Brigden ,14.5,14,1,0,4.34,1.32,7,13,6,2,14,0,1,0,45612 ,TB 
Bryan Hoeing ,41.6,30,2,0,4.75,1.40,22,45,13,6,33,2,2,0,46460 ,MIA 
Chasen Shreve ,21.6,21,1,0,4.57,1.35,11,21,9,4,21,0,1,0,5536 d,TEX 
Pierson Ohl ,13.1,10,1,0,4.43,1.24,6,14,2,2,13,0,1,0,46064 ,MIN 
Michael Plassmeyer ,14.9,13,1,0,4.41,1.30,7,15,4,2,13,1,1,0,8082 d,PIT 
Matt Canterino ,19.4,19,1,0,4.47,1.36,10,18,9,3,4,4,1,0,38327 ,MIN 
Andrew Vasquez ,20.5,20,1,0,4.27,1.41,10,19,10,2,21,0,1,0,8381 d,DET 
Nick Nastrini ,58.6,57,3,0,5.03,1.45,33,56,29,10,15,11,4,0,45405 ,CWS 
Zach McAllister ,28.7,30,1,0,4.75,1.37,15,28,12,5,30,0,2,0,4123 d,RP) FA 
Landon Knack ,15.8,14,1,0,4.40,1.32,8,16,5,2,14,0,1,0,43915 ,LAD 
Johnny Cueto ,74.4,51,3,0,4.98,1.39,41,83,20,13,14,14,5,0,3550 d,SP) FA 
Zack Kelly ,31.7,30,2,0,4.66,1.47,16,31,16,4,31,0,2,0,43849 ,BOS 
Mason Englert ,31.2,26,1,0,4.68,1.35,16,32,10,5,27,0,2,0,46135 ,DET 
Luis Patino ,48.2,41,2,0,4.72,1.44,25,47,23,7,39,1,3,0,8238 d,SD 
Wes Parsons ,21.2,20,1,0,4.43,1.38,10,20,9,3,19,1,1,0,7995 d,TOR 
Hogan Harris ,32.5,31,1,0,4.54,1.41,16,31,15,4,23,2,2,0,46489 ,OAK 
Cooper Criswell ,48.9,38,2,0,4.84,1.40,26,55,14,7,28,4,3,0,44839 ,BOS 
Touki Toussaint ,89.7,85,4,0,4.85,1.50,48,84,51,12,36,12,6,0,5732 d,CWS 
Blayne Enlow ,9.0,9,1,0,3.99,1.29,4,9,3,1,5,0,1,0,7175 d,SF 
Wilking Rodriguez ,14.4,14,1,0,4.14,1.38,7,13,6,1,15,0,1,0,4082 d,STL 
Chris Murphy ,59.1,51,3,0,4.83,1.47,32,61,26,8,30,5,3,0,45467 ,BOS 
Tyler Duffey ,30.0,27,1,0,4.50,1.40,15,29,13,4,28,0,1,0,5097 d,KC 
Kyle Nicolas ,30.2,31,1,0,4.54,1.42,15,28,15,4,30,0,1,0,43834 ,PIT 
Alex Speas ,32.4,37,1,0,4.50,1.46,16,28,19,4,32,0,3,0,7035 d,CWS 
Mark Melancon ,27.5,19,2,1,4.56,1.47,14,30,11,3,29,0,2,0,3709 d,RP) FA 
Francisco Perez ,12.3,13,1,0,4.10,1.38,6,10,7,1,9,0,1,0,44829 ,OAK 
Cade Povich ,18.0,18,1,0,4.42,1.38,9,17,8,3,7,3,1,0,46138 ,BAL 
Cade Horton ,19.9,18,1,0,4.59,1.34,10,19,7,3,4,4,1,0,46423 ,CHC 
Gus Varland ,34.0,32,2,0,4.79,1.45,18,34,15,5,33,0,2,0,44167 ,LAD 
Enoli Paredes ,13.7,16,1,0,4.12,1.43,6,11,9,1,15,0,1,0,8565 d,MIL 
Bryan Shaw ,53.8,47,2,1,4.75,1.46,28,53,26,7,53,0,3,0,4400 d,CWS 
Logan Gillaspie ,17.2,14,1,0,4.36,1.35,8,17,6,2,18,0,1,0,45020 ,SD 
Carson Seymour ,17.0,15,1,0,4.28,1.38,8,17,6,2,14,1,1,0,46715 ,SF 
Jackson Wolf ,25.7,22,1,0,4.62,1.36,13,26,9,4,20,1,2,0,45382 ,PIT 
Yonny Chirinos ,49.0,32,3,0,4.93,1.42,27,54,16,7,24,5,3,0,7665 d,MIA 
Max Kranick ,18.2,15,1,0,4.43,1.35,9,18,6,3,19,0,1,0,43959 ,NYM 
Tucker Davidson ,20.2,18,1,0,4.33,1.40,10,20,8,2,19,0,1,0,8478 d,BAL 
Zach Brzykcy ,21.9,23,1,0,4.55,1.40,11,20,11,3,22,0,1,0,45269 ,WSH 
James Kaprielian ,44.9,38,2,0,4.95,1.40,25,44,19,7,9,8,3,0,6173 d,SP) FA 
Austin Pruitt ,23.8,18,1,0,4.73,1.31,12,25,6,4,20,0,1,0,6566 d,TEX 
T.J. Brock ,11.2,12,1,0,4.32,1.34,5,10,5,1,12,0,1,0,46561 ,TOR 
Calvin Faucher ,33.7,33,2,0,4.67,1.49,17,34,16,4,32,0,2,0,45017 ,MIA 
Joan Adon ,62.1,53,3,0,4.89,1.46,34,63,27,8,39,5,4,0,43979 ,WSH 
Michael Rucker ,26.7,25,1,0,4.70,1.37,14,26,10,4,24,0,1,0,40930 ,PHI 
Kris Bubic ,18.9,17,1,0,4.38,1.39,9,19,8,2,6,2,1,0,7933 d,KC 
Chase Hampton ,19.8,18,1,0,4.67,1.34,10,20,7,3,5,3,1,0,47326 ,NYY 
Cody Laweryson ,13.0,12,1,0,4.37,1.34,6,13,5,2,13,0,1,0,45078 ,MIN 
German Marquez ,26.3,23,1,0,4.70,1.36,14,27,9,4,5,5,2,0,5893 d,COL 
Andres Machado ,29.4,26,1,0,4.71,1.37,15,30,11,5,25,0,1,0,7322 d,RP) FA 
Kirby Snead ,20.0,18,1,0,4.30,1.42,10,20,8,2,20,0,1,0,8570 d,SEA 
Ben Heller ,22.1,20,1,0,4.51,1.39,11,21,10,3,22,0,1,0,6450 d,PIT 
Janson Junk ,38.7,28,2,0,4.86,1.40,21,42,12,6,26,3,2,0,44817 ,MIL 
Bryce Jarvis ,41.6,36,2,0,4.72,1.46,22,42,19,6,32,2,2,0,43805 ,ARI 
Devin Sweet ,12.7,12,1,0,4.48,1.33,6,12,4,2,12,0,1,0,45500 ,DET 
Colton Gordon ,9.0,9,1,0,4.30,1.31,4,8,3,1,9,0,0,0,46842 ,HOU 
Carlos Rodriguez ,25.1,24,1,0,4.71,1.38,13,23,11,4,5,5,2,0,47297 ,MIL 
Braxton Ashcraft ,17.6,15,1,0,4.47,1.37,9,18,6,2,15,1,1,0,47807 ,PIT 
Caleb Kilian ,22.1,18,1,0,4.46,1.39,11,23,8,3,15,2,1,0,44815 ,CHC 
Matt Wisler ,9.3,8,1,0,4.23,1.31,4,9,4,1,8,1,1,0,5689 d,"SP,RP) FA "
Jimmy Cordero ,7.7,8,1,0,4.40,1.27,4,7,3,1,7,0,0,0,5931 d,RP) FA 
Drew Pomeranz ,21.9,23,1,0,4.52,1.43,11,21,11,3,22,0,1,0,4411 d,LAA 
Anthony Misiewicz ,16.4,15,1,0,4.56,1.36,8,16,6,3,17,0,1,0,7357 d,NYY 
Darren McCaughan ,18.2,14,1,0,4.67,1.32,9,20,4,3,14,0,1,0,44218 ,MIA 
Max Castillo ,21.8,17,1,0,4.63,1.35,11,22,7,3,21,0,1,0,45489 ,PHI 
Ryan Loutos ,30.0,25,1,0,4.43,1.43,15,30,12,4,30,0,1,0,46821 ,STL 
David Festa ,19.4,17,1,0,4.48,1.39,10,19,8,2,4,4,1,0,46897 ,MIN 
Victor Vodnik ,35.3,34,2,0,4.67,1.50,18,35,18,4,34,0,2,0,44332 ,COL 
Brent Honeywell Jr. ,39.2,32,2,0,4.85,1.43,21,41,15,6,36,0,2,0,6004 d,PIT 
Nick Mears ,55.6,59,3,0,4.89,1.52,30,53,32,8,54,0,3,0,43637 ,COL 
Danny Duffy ,20.4,20,1,0,4.58,1.40,10,19,10,3,17,1,1,0,3259 d,TEX 
Zak Kent ,13.6,12,1,0,4.44,1.36,7,14,5,2,11,1,0,0,45175 ,TEX 
Ian Anderson ,17.1,16,1,0,4.46,1.40,8,17,7,2,9,2,1,0,6479 d,ATL 
Matt Krook ,20.1,20,1,0,4.23,1.48,9,18,12,2,19,0,1,0,4986 d,BAL 
Jose Ruiz ,20.1,20,1,0,4.63,1.40,10,19,9,3,18,0,1,0,6561 d,PHI 
Diego Castillo ,18.1,16,1,1,4.65,1.41,9,17,8,2,18,0,1,0,7847 d,TEX 
Kaleb Ort ,22.7,24,1,0,4.72,1.41,12,21,11,3,23,0,1,0,44246 ,BAL 
Owen White ,56.3,44,3,0,4.96,1.45,31,58,23,9,28,7,3,0,44901 ,TEX 
Nick Hernandez ,23.6,24,1,0,4.55,1.44,12,20,14,4,23,0,1,0,45635 ,SD 
Josh Fleming ,44.5,26,2,0,4.49,1.46,22,52,13,5,27,3,3,0,43974 ,PIT 
Justin Bruihl ,12.1,10,1,0,4.31,1.38,6,12,5,2,13,0,1,0,44828 ,CIN 
Guillermo Zuniga ,27.6,29,1,0,4.69,1.43,14,26,14,4,28,0,2,0,7510 d,LAA 
Davis Daniel ,44.2,36,2,0,4.97,1.41,24,45,17,7,25,4,3,0,44327 ,LAA 
Yosver Zulueta ,20.9,21,1,0,4.45,1.45,10,19,11,3,20,0,1,0,44366 ,TOR 
Mike Vasil ,12.3,11,1,0,4.59,1.34,6,12,5,2,3,3,1,0,7465 d,NYM 
Ryan Burr ,17.5,15,1,0,4.61,1.37,9,17,7,3,16,0,1,0,7306 d,PHI 
Michael McGreevy ,19.8,13,1,0,4.42,1.38,10,22,6,3,7,3,1,0,44689 ,STL 
Stephen Kolek ,27.0,23,1,0,4.49,1.43,13,27,12,3,28,0,1,0,47038 ,SD 
Ricky Vanasco ,19.1,20,1,0,4.47,1.45,10,18,10,3,19,0,1,0,45008 ,LAD 
Nick Nelson ,35.2,30,2,0,4.76,1.47,19,36,16,4,23,3,2,0,39283 ,PHI 
Tommy Doyle ,22.6,23,1,0,4.71,1.41,12,22,10,4,22,0,1,0,43766 ,ATL 
Seth Johnson ,12.5,11,1,0,4.39,1.39,6,12,5,2,3,3,1,0,23841 ,BAL 
Austin Pope ,14.9,14,1,0,4.42,1.42,7,15,6,2,15,0,1,0,7354012,ARI 
Joel Kuhnel ,19.5,15,1,0,4.61,1.37,10,21,6,3,18,0,1,0,29151 ,HOU 
Shane Drohan ,28.1,26,1,0,4.60,1.43,14,27,13,4,23,0,2,0,43986 ,CWS 
Dylan Covey ,43.8,33,2,0,4.69,1.46,23,47,17,6,39,0,2,0,4999 d,PHI 
Andre Jackson ,32.8,31,1,0,4.66,1.43,17,30,17,5,14,2,2,0,43948 ,"SP,RP) FA "
Kent Emanuel ,9.9,8,1,0,4.64,1.31,5,11,2,1,10,0,1,0,5049 d,MIA 
Tim Hill ,53.1,34,2,1,4.74,1.44,28,58,18,7,55,0,3,0,8379 d,CWS 
Dennis Santana ,20.7,21,1,0,4.61,1.44,11,19,10,3,19,0,1,0,7410 d,NYY 
Jhonathan Diaz ,14.0,11,1,0,4.33,1.42,7,14,6,2,9,1,1,0,44026 ,SEA 
Adam Kloffenstein ,15.8,14,1,0,4.44,1.43,8,16,7,2,13,1,1,0,8326 d,STL 
Hunter Stratton ,16.0,16,1,0,4.42,1.46,8,15,9,2,15,0,1,0,45464 ,PIT 
Trevor Kelley ,17.6,14,1,0,4.68,1.37,9,18,6,3,17,0,1,0,10012 ,SEA 
Nabil Crismatt ,14.2,13,1,0,4.77,1.36,8,15,5,2,11,0,1,0,8454 d,LAD 
Lucas Luetge ,15.4,14,1,0,4.52,1.42,8,16,6,2,14,0,1,0,4206 d,BOS 
Matt Festa ,15.1,16,0,0,4.24,1.32,7,13,7,2,15,0,0,0,8004 d,SD 
Chris Flexen ,102.8,77,5,0,5.07,1.45,58,112,37,18,26,17,7,0,6543 d,CWS 
Jose Espada ,18.8,20,1,0,4.90,1.39,10,18,9,4,19,0,1,0,44990 ,"RP,SP) FA "
Brendon Little ,18.5,16,1,0,4.31,1.47,9,19,9,2,18,0,1,0,7297 d,TOR 
Wander Suero ,18.6,17,1,0,4.75,1.39,10,18,7,3,18,0,1,0,6126 d,HOU 
Jimmy Lambert ,54.1,52,2,2,5.01,1.47,30,53,26,10,52,0,3,0,8440 d,CWS 
Jacob Misiorowski ,24.3,27,1,0,4.60,1.48,12,21,15,3,17,2,1,0,46366 ,MIL 
Dylan Dodd ,28.3,21,2,0,4.94,1.44,16,32,9,5,16,3,2,0,45237 ,ATL 
Mason Montgomery ,17.6,15,1,0,4.70,1.39,9,17,7,3,4,3,1,0,46140 ,TB 
Jonathan Heasley ,27.6,22,1,0,4.85,1.37,15,28,10,5,25,0,1,0,44158 ,BAL 
Chad Dallas ,12.0,10,1,0,4.43,1.42,6,12,5,2,12,0,1,0,45349 ,TOR 
Steven Cruz ,46.1,47,2,0,4.68,1.53,24,42,28,5,45,0,2,0,45814 ,KC 
Spencer Arrighetti ,14.6,14,1,0,4.73,1.40,8,14,6,2,6,2,1,0,46837 ,HOU 
Austin Warren ,18.9,17,1,0,4.55,1.44,10,19,9,2,19,0,1,0,44317 ,SF 
Randy Dobnak ,14.0,11,1,0,4.31,1.45,7,15,5,1,12,0,1,0,28165 ,MIN 
Jordan Balazovic ,18.0,17,1,0,4.50,1.46,9,18,8,2,14,0,1,0,23365 ,MIN 
Jose Cruz ,23.2,23,1,0,4.22,1.54,11,20,16,1,23,0,1,0,46496 ,SF 
Luis L. Ortiz ,105.6,81,5,0,4.85,1.50,57,111,47,14,27,19,7,0,44927 ,PIT 
Wil Jensen ,14.0,11,1,0,4.53,1.41,7,15,5,2,14,0,1,0,46436 ,SF 
Alex Reyes ,21.2,25,1,0,4.56,1.51,11,18,14,3,22,0,2,0,5232 d,"SP,RP) FA "
Jose Castillo ,7.2,7,1,0,4.35,1.44,3,7,3,1,7,0,0,0,7720 d,ARI 
Kade McClure ,17.7,14,1,0,4.62,1.41,9,19,6,2,18,0,1,0,44166 ,PIT 
Ryder Ryan ,16.2,15,1,0,4.50,1.46,8,16,8,2,17,0,1,0,7305 d,PIT 
Dinelson Lamet ,10.9,12,1,0,4.92,1.39,6,10,5,2,10,0,1,0,7091 d,LAD 
Zack Weiss ,24.1,26,1,0,4.75,1.46,13,23,13,4,23,0,1,0,6238 d,MIN 
DJ Herz ,17.2,19,1,0,4.63,1.48,9,15,10,2,14,1,1,0,44606 ,WSH 
Albert Abreu ,16.1,16,1,0,4.66,1.45,8,15,9,2,11,0,1,0,6536 d,RP) FA 
Patrick Monteverde ,23.6,19,1,0,4.68,1.42,12,25,9,3,15,2,2,0,47877 ,MIA 
Cristian Mena ,24.6,21,1,0,4.69,1.43,13,25,10,3,11,3,1,0,46411 ,ARI 
Mike Burrows ,9.0,8,1,0,4.60,1.42,5,9,4,1,7,1,0,0,45460 ,PIT 
Denyi Reyes ,26.4,20,1,0,4.89,1.37,14,28,8,4,19,1,1,0,8173 d,"RP,SP) FA "
Roddery Munoz ,19.5,18,1,0,4.55,1.47,10,19,9,2,20,0,1,0,46490 ,MIA 
Gerardo Reyes ,15.4,15,1,0,4.72,1.44,8,14,8,2,14,0,1,0,8165 d,OAK 
Cory Abbott ,21.3,21,1,0,4.87,1.42,12,20,10,4,13,2,1,0,43925 ,SEA 
Joe Barlow ,13.5,11,1,0,4.73,1.40,7,13,5,2,15,0,1,0,43769 ,CWS 
Enmanuel De Jesus ,18.0,15,1,0,4.36,1.49,9,19,8,2,15,0,1,0,8559 d,"RP,SP) FA "
Ronny Henriquez ,14.4,13,1,0,4.75,1.42,8,15,6,2,15,0,1,0,44897 ,MIN 
Nick Frasso ,8.9,9,0,0,3.94,1.28,4,7,4,1,7,1,0,0,43907 ,LAD 
Nick Wittgren ,24.8,19,1,0,4.83,1.39,13,26,8,4,25,0,1,0,5935 d,RP) FA 
Dan Altavilla ,18.3,17,1,0,4.74,1.44,10,17,9,2,19,0,1,0,6490 d,KC 
Erik Sabrowski ,11.5,12,1,0,4.57,1.49,6,11,6,1,12,0,1,0,45037 ,CLE 
Jonathan Bowlan ,17.7,14,1,0,4.70,1.42,9,19,6,3,15,2,2,0,43701 ,KC 
Justin Slaten ,45.7,48,2,0,4.93,1.50,25,45,23,7,45,0,3,0,44581 ,BOS 
Gordon Graceffo ,15.2,11,1,0,4.72,1.40,8,16,6,2,3,3,1,0,46141 ,STL 
Heath Hembree ,9.3,10,1,0,4.98,1.41,5,9,4,2,9,0,1,0,4706 d,SEA 
Joe Jacques ,25.1,20,1,0,4.50,1.47,13,26,10,3,24,0,1,0,46651 ,BOS 
Jacob Barnes ,19.1,15,1,0,4.77,1.41,10,20,7,3,18,0,1,0,5886 d,WSH 
Chad Smith ,14.2,14,1,0,4.53,1.50,7,13,8,2,12,0,1,0,44002 ,NYM 
Chase Lee ,9.8,10,0,0,3.67,1.39,4,10,4,1,12,0,0,0,45645 ,TEX 
Garrett Hill ,17.6,16,1,0,4.63,1.47,9,17,9,2,16,0,1,0,45086 ,DET 
Rony Garcia ,12.4,11,1,0,4.99,1.39,7,12,5,2,8,1,1,0,40922 ,"SP,RP) FA "
Jaime Barria ,34.8,26,1,0,4.87,1.39,19,38,11,6,24,1,2,0,7880 d,CLE 
Michael Mercado ,11.9,11,1,0,4.81,1.44,6,12,5,2,9,1,1,0,7462 d,PHI 
Richard Fitts ,7.5,6,1,0,4.73,1.43,4,8,2,1,2,1,0,0,45322 ,BOS 
Duane Underwood Jr. ,16.3,13,1,0,4.79,1.42,9,17,6,2,14,0,1,0,6017 d,NYY 
Antoine Kelly ,23.9,24,1,0,4.72,1.48,13,23,13,3,21,1,1,0,43706 ,TEX 
Tanner Burns ,17.0,15,1,0,4.70,1.46,9,17,8,2,17,0,1,0,7493 d,CLE 
Sam Bachman ,33.8,29,2,0,4.74,1.53,18,33,19,4,29,0,2,0,44677 ,LAA 
Tyler Samaniego ,17.9,15,1,0,4.52,1.49,9,18,9,2,19,0,1,0,47356 ,PIT 
