Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Keegan Akin ,41.4,43,2,0,4.04,1.27,19,39,14,5,36,0,2,0,39140 ,BAL 
Trent Thornton ,55.3,49,3,0,4.29,1.33,26,54,20,8,51,0,3,0,7635 d,SEA 
John King ,54.8,37,3,0,3.93,1.36,24,59,16,5,50,0,3,0,43998 ,STL 
Jake Diekman ,55.8,68,3,0,4.18,1.43,26,46,34,7,58,0,3,0,4268 d,NYM 
J.P. Feyereisen ,45.8,46,3,0,4.26,1.32,22,40,20,7,47,0,2,0,6449 d,LAD 
Mike Baumann ,51.1,49,3,0,4.17,1.36,24,47,22,6,44,0,3,1,43719 ,BAL 
Lucas Sims ,59.5,70,3,2,4.64,1.37,31,50,32,9,61,0,4,0,4320 d,CIN 
Ron Marinaccio ,50.1,56,3,0,4.33,1.36,24,42,26,7,50,0,3,0,45015 ,NYY 
Ray Kerr ,47.3,54,3,0,4.10,1.40,22,43,23,6,46,0,2,0,44996 ,ATL 
Bryan Baker ,43.6,46,2,0,3.98,1.32,19,38,20,5,44,0,2,0,43674 ,BAL 
Tanner Banks ,56.0,50,2,0,4.26,1.30,27,57,16,8,51,1,3,0,8580 d,CWS 
Beau Brieske ,54.0,47,2,0,4.24,1.29,25,52,18,7,52,1,3,0,45085 ,DET 
Grant Anderson ,50.7,50,3,0,4.33,1.34,24,48,20,7,47,0,2,0,45646 ,TEX 
Jose Cuas ,56.2,56,3,0,4.21,1.39,26,53,25,7,58,0,3,0,8002 d,CHC 
Adrian Morejon ,47.0,45,3,0,4.27,1.33,22,44,18,7,38,2,2,0,25391 ,SD 
Eduard Bazardo ,36.7,35,2,0,4.01,1.24,16,34,12,5,34,0,2,0,44068 ,SEA 
Robert Garcia ,56.2,59,3,0,4.28,1.39,27,51,27,7,54,0,3,0,47023 ,WSH 
Matt Waldron ,84.9,66,5,0,4.79,1.36,45,88,27,14,16,15,5,0,45496 ,SD 
Sam Moll ,57.6,61,2,0,4.17,1.37,27,52,27,7,58,0,3,0,5057 d,CIN 
Seth Martinez ,47.6,47,2,0,4.15,1.31,22,44,19,6,47,0,2,0,44186 ,HOU 
Bryse Wilson ,63.6,50,3,0,4.47,1.32,32,66,18,10,52,1,3,0,7397 d,MIL 
Miguel Diaz ,51.9,50,3,0,4.23,1.37,24,49,22,6,48,0,3,0,6625 d,DET 
Scott Effross ,36.6,34,2,0,3.98,1.25,16,35,11,5,34,0,2,0,44840 ,NYY 
Brennan Bernardino ,56.1,57,2,0,4.13,1.37,26,54,22,7,59,0,2,0,46244 ,BOS 
Ben Joyce ,47.4,56,2,2,4.21,1.38,22,40,25,6,50,0,3,0,46588 ,LAA 
Emerson Hancock ,69.0,55,4,0,4.62,1.35,35,69,25,10,30,10,4,0,43825 ,SEA 
Ryan Fernandez ,39.9,35,3,0,4.08,1.33,18,39,14,5,41,0,2,0,45889 ,STL 
Matthew Liberatore ,61.8,54,3,0,4.33,1.37,30,61,24,7,36,6,4,0,7459 d,STL 
Carmen Mlodzinski ,56.5,52,3,1,4.28,1.39,27,54,24,7,56,0,4,0,43808 ,PIT 
Ben Lively ,62.1,55,3,0,4.52,1.34,31,63,20,9,45,3,4,0,5211 d,CLE 
Isaiah Campbell ,46.4,45,3,0,4.22,1.37,22,45,18,6,48,0,3,0,38329 ,BOS 
Ronel Blanco ,61.8,64,3,0,4.46,1.39,31,57,29,10,53,2,3,0,44184 ,HOU 
Tyler Kinley ,60.1,60,2,8,4.75,1.38,32,60,23,9,61,0,3,0,7371 d,COL 
Yariel Rodriguez ,73.0,71,3,0,4.47,1.40,36,68,34,10,45,6,3,0,48332 ,TOR 
Zach Jackson ,45.7,54,2,1,4.10,1.40,21,38,26,5,46,0,3,0,8475 d,OAK 
Ken Waldichuk ,60.5,59,3,0,4.45,1.38,30,57,27,8,24,9,4,0,44904 ,OAK 
Dillon Tate ,54.0,42,2,1,4.31,1.31,26,53,17,6,53,0,3,0,6013 d,BAL 
Elvis Peguero ,51.1,47,2,0,4.18,1.34,24,48,20,6,51,0,3,0,44818 ,MIL 
Michael Fulmer ,36.3,38,2,0,4.04,1.30,16,33,14,4,33,0,2,0,5878 d,BOS 
Andre Pallante ,61.2,45,3,0,3.99,1.43,27,63,25,5,58,0,3,0,45747 ,STL 
Ian Gibaut ,61.4,62,3,1,4.49,1.40,31,60,26,8,61,0,4,0,7360 d,CIN 
Ben Brown ,38.6,42,2,0,4.11,1.32,18,35,16,5,26,3,2,0,8573 d,CHC 
Jordan Weems ,62.2,64,3,0,4.56,1.38,32,57,29,9,59,0,3,0,39899 ,WSH 
Tim Herrin ,33.3,35,2,0,3.83,1.33,14,30,14,3,33,0,2,0,45689 ,CLE 
Joe Boyle ,92.8,102,5,0,4.50,1.52,46,78,63,11,27,16,7,0,44486 ,OAK 
Collin McHugh ,42.6,39,2,0,4.16,1.31,20,43,13,5,33,1,1,0,4601 d,RP) RET 
Yency Almonte ,48.5,50,2,0,4.25,1.35,23,43,22,6,48,0,2,0,5681 d,CHC 
Zack Thompson ,57.7,55,3,0,4.31,1.41,28,55,27,7,32,6,3,0,20342 ,STL 
Brent Suter ,66.0,55,3,1,4.39,1.40,32,68,25,9,62,0,4,0,6482 d,CIN 
JT Chargois ,56.2,51,2,1,4.27,1.37,27,54,23,7,58,0,2,0,5881 d,MIA 
Jorge Lopez ,54.5,52,2,1,4.39,1.35,27,53,21,7,51,0,3,0,5858 d,NYM 
Jake Latz ,42.2,46,2,0,4.17,1.35,20,38,19,6,41,0,2,0,44337 ,TEX 
Jorge Alcala ,42.5,43,2,0,4.35,1.30,21,39,16,6,40,0,2,0,32878 ,MIN 
Gavin Stone ,45.6,45,3,0,4.48,1.35,23,45,17,7,27,4,2,0,44899 ,LAD 
Bowden Francis ,38.2,38,2,0,4.34,1.27,18,35,14,6,34,1,2,0,44015 ,TOR 
Paul Skenes ,53.6,48,2,0,4.45,1.31,27,49,21,6,11,10,3,0,47239 ,PIT 
Tanner Rainey ,55.0,63,2,4,4.60,1.40,28,48,29,8,56,0,3,0,7886 d,WSH 
Jarlin Garcia ,34.3,31,2,0,4.16,1.26,16,32,11,5,34,0,2,0,5934 d,RP) FA 
Prelander Berroa ,45.2,53,2,1,4.19,1.41,21,37,26,6,43,0,2,0,26966 ,CWS 
Brad Hand ,43.7,43,3,0,4.38,1.37,21,41,19,6,45,0,3,0,4240 d,RP) FA 
Shintaro Fujinami ,60.3,67,3,0,4.52,1.42,30,53,33,7,59,0,4,0,6976 d,NYM 
Greg Weissert ,45.5,48,3,0,4.36,1.40,22,42,22,6,44,0,2,0,10611 ,BOS 
Pedro Avila ,91.3,82,4,0,4.62,1.43,47,89,42,12,31,15,6,0,6614 d,SD 
Cade Cavalli ,49.4,48,3,0,4.40,1.39,24,46,23,6,21,7,3,0,43871 ,WSH 
Cade Smith ,36.7,41,2,0,4.12,1.35,17,32,17,5,38,0,2,0,45654 ,CLE 
Cody Morris ,40.1,44,2,0,4.18,1.36,19,36,18,6,38,0,2,0,44886 ,NYY 
Bryan Hudson ,33.3,36,2,0,3.96,1.35,15,30,15,4,31,0,2,0,7396 d,MIL 
Thyago Vieira ,31.7,35,2,0,4.15,1.30,15,28,13,4,30,0,2,0,6553 d,MIL 
Mauricio Llovera ,37.2,36,2,0,4.25,1.30,18,34,14,5,36,0,2,0,8636 d,SEA 
Jose Hernandez ,45.2,49,2,0,4.27,1.37,21,41,21,6,45,0,3,0,46649 ,PIT 
AJ Smith-Shawver ,52.3,54,3,0,4.59,1.38,27,48,24,8,23,7,3,0,45241 ,ATL 
Parker Mushinski ,32.9,33,2,0,4.01,1.33,15,31,13,4,33,0,1,0,45474 ,HOU 
Aaron Loup ,46.1,41,2,0,4.19,1.36,21,47,16,5,47,0,3,0,4509 d,RP) FA 
Daniel Palencia ,46.4,51,2,0,4.32,1.38,22,41,23,6,46,0,2,0,44792 ,CHC 
Kai-Wei Teng ,63.8,65,3,0,4.49,1.43,32,60,32,7,36,6,4,0,26945 ,SF 
Anthony Maldonado ,27.6,29,2,0,4.04,1.29,12,25,10,4,26,0,2,0,47272 ,MIA 
Manuel Rodriguez ,30.7,32,2,1,4.01,1.36,14,28,14,3,31,0,1,0,39241 ,TB 
Mitch Spence ,36.6,30,2,0,4.09,1.32,17,37,12,4,33,1,2,0,45318 ,OAK 
Alek Jacob ,31.8,30,2,0,4.18,1.29,15,30,11,4,32,0,1,0,46893 ,SD 
Brandon Bielak ,51.0,44,3,0,4.34,1.41,25,51,21,7,41,2,3,0,8436 d,HOU 
Tyler Matzek ,46.6,48,3,0,4.32,1.44,22,42,26,6,47,0,2,0,4749 d,ATL 
Luke Weaver ,63.0,59,3,0,4.78,1.36,33,66,20,11,43,5,3,0,6196 d,NYY 
Mitch White ,49.6,46,2,0,4.42,1.35,24,49,18,7,44,2,2,0,7132 d,TOR 
Jared Jones ,69.8,61,4,0,4.73,1.41,37,69,29,9,17,13,4,0,43901 ,PIT 
Jose Suarez ,63.0,58,3,0,4.63,1.39,32,62,25,10,35,6,4,0,7919 d,LAA 
Clayton Beeter ,48.7,51,3,0,4.63,1.39,25,44,24,7,26,6,3,0,43817 ,NYY 
Jake Bird ,66.4,57,3,1,4.46,1.43,33,69,26,7,64,0,3,0,45396 ,COL 
Nick Vespi ,31.7,29,2,0,4.12,1.31,15,31,11,4,30,0,1,0,45486 ,BAL 
Luis Medina ,119.5,111,5,0,4.67,1.48,62,114,63,14,23,23,9,0,39252 ,OAK 
Anthony Bass ,27.0,26,2,0,4.07,1.29,12,25,10,4,27,0,1,0,4438 d,RP) FA 
Peter Strzelecki ,33.3,34,2,0,4.28,1.32,16,31,13,4,34,0,2,0,46153 ,ARI 
Slade Cecconi ,45.6,38,2,0,4.52,1.30,23,47,12,7,25,5,2,0,7270 d,ARI 
Joey Lucchesi ,47.9,38,3,0,4.43,1.38,24,48,18,6,19,7,3,0,7444 d,NYM 
Nick Ramirez ,39.1,32,2,0,4.22,1.33,18,40,12,5,35,0,1,0,8119 d,NYY 
Buck Farmer ,60.8,62,3,0,4.75,1.39,32,57,27,10,60,0,4,0,5031 d,CIN 
Austin Voth ,51.7,49,2,0,4.52,1.35,26,51,18,8,38,3,3,0,6137 d,SEA 
Marc Church ,41.7,43,3,0,4.47,1.41,21,39,20,6,43,0,3,0,45178 ,TEX 
Josh Staumont ,37.4,44,2,0,4.32,1.38,18,31,21,4,39,0,2,0,6686 d,MIN 
Eric Lauer ,64.4,57,4,0,4.81,1.40,34,64,26,12,12,12,4,0,6409 d,SP) FA 
Riley O'Brien ,45.2,46,2,0,4.20,1.41,21,41,23,5,45,0,2,0,8620 d,STL 
Ty Adcock ,27.8,25,1,0,4.08,1.19,13,26,7,4,28,0,1,0,44299 ,SEA 
Quinn Priester ,83.7,67,4,0,4.63,1.43,43,85,35,10,27,13,6,0,23367 ,PIT 
Jose Cisnero ,50.0,54,2,0,4.43,1.40,25,46,24,7,52,0,3,0,4836 d,LAA 
Carlos Hernandez ,58.4,57,2,0,4.54,1.38,29,55,25,8,51,0,4,0,39260 ,KC 
Jonathan Hernandez ,53.4,53,2,1,4.33,1.43,26,50,26,7,53,0,2,0,7920 d,TEX 
Cole Sands ,33.9,34,2,0,4.29,1.34,16,32,13,5,31,0,2,0,6835 d,MIN 
Sean Reid-Foley ,39.9,49,2,0,4.32,1.42,19,34,23,5,37,0,2,0,6478 d,NYM 
Dustin May ,21.4,21,1,0,3.66,1.20,9,18,7,2,14,2,1,0,7413 d,LAD 
Jose A. Ferrer ,47.1,39,2,0,4.30,1.37,23,47,18,5,49,0,2,0,46493 ,WSH 
Yunior Marte ,47.6,47,2,0,4.43,1.38,23,46,20,6,49,0,2,0,8653 d,PHI 
Jordan Leasure ,34.0,36,2,1,4.43,1.36,17,31,16,5,37,0,2,0,47411 ,CWS 
Daniel Lynch IV ,87.9,71,5,0,4.85,1.43,47,94,32,13,27,14,6,0,7994 d,KC 
Ethan Small ,45.9,47,2,0,4.23,1.43,22,42,23,5,45,0,2,0,23991 ,SF 
Angel Zerpa ,42.8,34,2,0,4.33,1.35,21,44,14,5,27,4,3,0,44072 ,KC 
Kyle Hurt ,35.2,43,2,0,4.27,1.42,17,29,21,4,29,2,2,1,43985 ,LAD 
Jimmy Herget ,38.7,36,2,0,4.49,1.33,19,38,14,6,38,0,2,0,6636 d,LAA 
Dylan Coleman ,36.8,43,2,0,4.27,1.42,17,30,22,4,38,0,2,0,44024 ,HOU 
Drew VerHagen ,42.6,40,3,0,4.63,1.39,22,42,18,6,41,0,2,0,5534 d,RP) FA 
John McMillon ,52.8,64,3,3,4.58,1.53,27,44,37,6,52,0,4,0,48204 ,KC 
Drew Carlton ,22.1,20,1,0,3.86,1.20,9,20,6,3,23,0,1,0,44164 ,SD 
Sean Newcomb ,49.4,52,2,1,4.36,1.45,24,44,27,6,47,0,3,0,5961 d,OAK 
Xzavion Curry ,57.6,46,2,0,4.64,1.34,30,58,19,9,41,3,3,0,44893 ,CLE 
Joey Cantillo ,35.4,34,2,0,4.31,1.37,17,33,16,5,7,7,2,0,43689 ,CLE 
Brendan White ,30.2,29,1,0,4.08,1.29,14,29,10,3,30,0,2,0,45749 ,DET 
Will Dion ,18.2,17,2,0,3.77,1.30,8,18,6,2,12,2,2,0,45055 ,CLE 
Angel Felipe ,33.4,37,2,0,4.04,1.45,15,29,20,3,32,0,2,0,45495 ,OAK 
Will Warren ,40.2,35,2,0,4.34,1.37,19,39,16,5,19,5,2,0,46420 ,NYY 
Justin Wilson ,30.4,30,2,0,4.30,1.35,15,29,12,4,38,0,1,0,4368 d,LAD 
Josh Taylor ,35.7,38,2,0,4.41,1.38,18,35,15,5,37,0,2,0,6706 d,KC 
Bruce Zimmermann ,35.5,30,2,0,4.42,1.33,17,37,10,5,20,3,2,0,8044 d,BAL 
Daysbel Hernandez ,33.2,38,2,0,4.29,1.41,16,30,17,4,34,0,2,0,44330 ,ATL 
Carlos Vargas ,43.9,40,2,0,4.23,1.42,21,42,21,5,47,0,2,0,44061 ,SEA 
Andrew Wantz ,45.1,44,2,0,4.61,1.36,23,43,19,8,43,0,2,0,44738 ,LAA 
Erik Miller ,45.2,51,2,0,4.29,1.46,22,40,27,5,45,0,2,0,23362 ,SF 
Jake Irvin ,121.8,98,5,0,4.92,1.42,67,124,48,19,24,24,8,0,43981 ,WSH 
Rich Hill ,68.2,57,4,0,4.87,1.41,37,71,25,11,15,13,5,0,4649 d,"RP,SP) FA "
Luis Frias ,40.3,40,2,0,4.32,1.41,19,38,19,4,39,0,2,0,43740 ,ARI 
Allan Winans ,26.6,24,1,0,4.04,1.26,12,26,8,3,24,1,1,0,45675 ,ATL 
Joey Wentz ,56.2,54,2,0,4.60,1.39,29,55,23,8,46,3,4,0,6418 d,DET 
Marco Gonzales ,121.1,78,6,0,4.88,1.42,66,134,38,18,25,21,9,0,4945 d,PIT 
Codi Heuer ,27.3,24,2,0,4.19,1.35,13,27,10,3,28,0,1,0,43650 ,RP) FA 
Sammy Peralta ,29.5,26,2,0,4.32,1.34,14,29,10,4,26,0,1,0,46984 ,CWS 
Drew Rom ,37.1,34,2,0,4.27,1.40,18,38,14,5,30,2,2,0,46127 ,STL 
Colby White ,31.4,35,2,0,4.35,1.40,15,28,16,4,32,0,1,0,45329 ,TB 
Ryan Tepera ,26.1,24,2,0,4.36,1.32,13,24,10,4,27,0,2,0,5590 d,RP) FA 
Michael Kelly ,38.8,40,2,0,4.35,1.42,19,36,19,5,38,0,2,0,7095 d,OAK 
Carlos Carrasco ,77.7,66,4,0,4.83,1.43,42,84,27,12,34,11,5,0,3150 d,CLE 
Jacob Lopez ,20.6,21,1,0,3.82,1.26,9,18,8,2,16,1,1,0,26910 ,TB 
Joely Rodriguez ,38.0,37,2,0,4.24,1.43,18,38,16,4,38,0,2,0,5215 d,BOS 
Liam Hendriks ,11.6,15,1,0,3.46,1.08,4,10,3,2,11,0,1,0,4158 d,BOS 
George Soriano ,53.5,50,2,0,4.47,1.42,27,52,24,6,52,0,2,0,45277 ,MIA 
Tejay Antone ,39.6,39,2,0,4.50,1.39,20,39,17,6,39,0,2,0,39285 ,CIN 
Luis Garcia ,21.3,22,1,0,4.05,1.24,10,19,8,3,4,4,1,0,43720 ,HOU 
Keegan Thompson ,38.1,37,2,0,4.47,1.39,19,36,17,5,34,0,2,0,43927 ,CHC 
Colin Selby ,41.3,42,2,0,4.33,1.44,20,38,21,5,41,0,2,0,46497 ,PIT 
Amir Garrett ,47.7,54,2,0,4.45,1.46,24,41,28,6,50,0,2,0,5588 d,SF 
Carl Edwards Jr. ,30.0,26,2,1,4.30,1.40,14,29,13,4,31,0,1,0,4906 d,CHC 
Jackson Stephens ,30.9,28,2,0,4.37,1.38,15,31,11,4,28,0,1,0,6546 d,ATL 
Spencer Turnbull ,65.7,57,3,0,4.80,1.41,35,68,25,9,32,9,4,0,7850 d,PHI 
Joey Estes ,40.0,32,2,0,4.73,1.32,21,39,13,7,19,5,3,0,44916 ,OAK 
Grant Hartwig ,32.3,31,2,0,4.33,1.41,16,30,15,4,32,0,2,0,46948 ,NYM 
Josh Winder ,35.4,30,2,0,4.52,1.36,18,36,13,5,31,0,2,0,44360 ,MIN 
Victor Arano ,24.0,25,1,0,4.14,1.30,11,22,9,3,25,0,1,0,6737 d,RP) FA 
Brad Boxberger ,44.2,42,2,0,4.62,1.39,23,41,20,7,46,0,2,0,4683 d,RP) FA 
Sean Hjelle ,58.0,45,3,0,4.53,1.45,29,63,21,6,36,4,3,0,7928 d,SF 
Luis Gil ,26.0,30,1,0,4.24,1.34,12,22,13,4,15,3,1,0,39290 ,NYY 
Matt Bush ,26.2,27,1,0,4.32,1.30,13,24,10,4,27,0,1,0,4077 d,"SP,RP) FA "
Hagen Danner ,20.5,22,1,0,4.20,1.26,10,18,8,3,24,0,1,0,6864 d,TOR 
Jose Butto ,37.5,33,2,0,4.61,1.37,19,37,15,5,23,3,2,0,7207 d,NYM 
Julio Urias ,16.3,15,1,0,4.05,1.18,7,15,4,2,3,3,1,0,4922 d,SP) FA 
Jake Odorizzi ,55.5,45,3,0,4.88,1.39,30,58,19,9,11,11,4,0,4501 d,SP) FA 
Luis F. Ortiz ,31.7,27,2,0,4.56,1.36,16,33,11,4,27,0,1,0,6016 d,PHI 
Zach Pop ,27.5,24,1,0,4.18,1.32,13,27,9,3,28,0,1,0,8007 d,TOR 
Adrian Martinez ,45.4,38,2,0,4.59,1.39,23,47,16,6,43,0,3,0,44943 ,OAK 
Brett Martin ,25.5,21,1,0,3.95,1.34,11,26,8,3,26,0,2,0,8383 d,RP) FA 
Mychal Givens ,38.8,38,2,1,4.63,1.42,20,37,18,6,43,0,3,0,5700 d,RP) FA 
Penn Murfee ,20.3,22,1,0,4.14,1.29,9,19,8,3,21,0,1,0,44017 ,ATL 
Jackson Kowar ,49.4,49,2,0,4.60,1.43,25,48,23,6,44,0,3,0,6875 d,SEA 
Richard Lovelady ,18.0,17,1,0,3.87,1.28,8,16,7,2,18,0,1,0,7533 d,CHC 
Jake Cousins ,18.8,21,1,0,3.99,1.31,8,16,9,2,18,0,1,0,44219 ,CWS 
Osvaldo Bido ,49.0,43,2,0,4.65,1.40,25,48,21,6,29,5,3,0,47376 ,OAK 
Jeremiah Estrada ,32.1,38,1,0,4.31,1.41,15,27,18,5,33,0,1,0,46471 ,SD 
Josh Simpson ,29.2,33,1,0,4.18,1.41,14,26,15,3,31,0,1,0,46500 ,MIA 
Tommy Henry ,75.9,59,4,0,4.81,1.45,41,78,32,11,25,11,4,0,38295 ,ARI 
Michael Kopech ,132.2,132,6,0,5.09,1.47,75,121,73,24,26,26,10,0,6023 d,CWS 
Yerry Rodriguez ,29.3,31,1,0,4.31,1.37,14,27,13,4,29,0,1,0,43730 ,TEX 
Jalen Beeks ,53.4,50,2,0,4.57,1.44,27,56,21,8,49,1,3,0,7335 d,COL 
Carson Coleman ,27.2,29,2,0,4.61,1.40,14,25,13,4,28,0,1,0,45794 ,TEX 
Kenny Rosenberg ,47.7,42,2,0,4.53,1.43,24,47,21,7,20,6,3,0,44119 ,LAA 
Elieser Hernandez ,20.0,21,1,0,4.52,1.23,10,19,6,4,18,1,1,0,7361 d,LAD 
Shawn Dubin ,25.7,28,1,0,4.19,1.38,12,23,12,3,23,0,1,0,43916 ,HOU 
Brent Headrick ,28.3,28,1,0,4.43,1.33,14,27,10,4,21,2,2,0,46412 ,MIN 
Kolby Allard ,33.1,30,2,0,4.82,1.35,18,33,12,6,21,3,2,0,6010 d,PHI 
Adam Cimber ,48.9,34,2,0,4.75,1.35,26,53,14,7,51,0,3,0,5092 d,LAA 
Vince Velasquez ,32.0,31,2,0,4.78,1.37,17,31,13,5,10,5,2,0,5650 d,"SP,RP) FA "
Naoyuki Uwasawa ,36.3,29,2,0,4.66,1.37,19,37,13,5,26,3,2,1,8336 d,TB 
Zach Plesac ,75.4,54,4,0,5.01,1.40,42,83,23,13,29,11,5,0,18288 ,LAA 
Derek Law ,45.6,40,2,0,4.54,1.43,23,46,19,6,42,0,3,0,5616 d,WSH 
Darius Vines ,29.6,26,1,0,4.38,1.33,14,30,10,4,25,1,1,0,45503 ,ATL 
Julio Teheran ,42.2,31,2,0,4.80,1.34,23,44,12,7,12,7,3,0,3615 d,BAL 
Yerry De Los Santos ,16.5,16,1,0,3.87,1.30,7,15,6,2,16,0,1,0,44150 ,NYY 
Freddy Tarnok ,33.0,31,1,0,4.36,1.37,16,31,14,5,28,1,2,0,44331 ,OAK 
Matt Barnes ,38.2,38,2,0,4.66,1.42,20,37,17,5,41,0,2,0,4523 d,WSH 
Daniel Duarte ,25.7,22,2,0,4.39,1.41,13,23,13,3,26,0,1,0,45002 ,MIN 
Oliver Ortega ,24.7,24,1,0,4.22,1.35,12,23,11,3,22,0,1,0,44876 ,HOU 
Austin Adams ,23.1,29,1,0,4.54,1.33,12,19,12,3,26,0,1,0,6559 d,NYM 
Brandon Hughes ,18.5,20,1,0,4.17,1.31,9,16,8,2,19,0,1,0,45160 ,ARI 
Keider Montero ,20.3,19,1,0,4.20,1.30,9,20,7,3,21,0,1,0,45088 ,DET 
Matt Cronin ,16.7,20,1,0,4.05,1.33,8,13,9,2,17,0,1,0,22319 ,WSH 
Kyle Muller ,57.8,50,2,0,4.57,1.44,29,58,26,7,44,4,3,0,6921 d,OAK 
Hunter Gaddis ,41.4,34,2,0,4.87,1.35,22,42,14,7,28,3,3,0,46133 ,CLE 
Trey Wingenter ,28.6,31,1,0,4.52,1.35,14,26,13,4,29,0,1,0,7598 d,DET 
Vinny Nittoli ,27.3,25,1,0,4.40,1.33,13,26,10,4,26,0,1,0,17634 ,OAK 
Angel Perdomo ,12.0,17,1,0,3.82,1.30,5,9,6,1,11,0,1,0,6806 d,ATL 
Jovani Moran ,14.6,18,1,0,3.89,1.33,6,11,8,1,13,0,1,0,44290 ,MIN 
Anthony Gose ,15.6,19,1,0,3.95,1.34,7,13,8,2,16,0,1,0,4510 d,CLE 
Corey Knebel ,30.6,30,1,3,4.60,1.41,16,29,14,5,31,0,1,0,4978 d,CWS 
Ethan Roberts ,17.0,16,1,0,4.03,1.30,8,16,6,2,18,0,1,0,45007 ,CHC 
Cody Poteet ,28.4,27,1,0,4.52,1.33,14,27,11,5,26,1,1,0,44237 ,NYY 
Simeon Woods Richardson ,36.5,31,2,0,4.61,1.41,19,36,15,5,15,5,2,0,26455 ,MIN 
Jairo Iriarte ,19.9,22,1,0,4.27,1.34,9,18,9,3,19,0,1,0,46888 ,SD 
Ty Madden ,32.7,29,1,0,4.49,1.35,16,32,12,5,18,3,2,0,44668 ,DET 
Tommy Nance ,18.4,19,1,0,4.15,1.33,8,17,8,2,18,0,1,0,6117 d,SD 
Matthew Boyd ,23.2,23,1,0,4.44,1.32,11,22,8,4,5,5,2,0,5003 d,"RP,SP) FA "
Cole Sulser ,18.6,20,1,0,4.22,1.33,9,17,8,3,17,0,1,0,7522 d,NYM 
Drew Rucinski ,46.0,37,3,0,4.91,1.42,25,49,17,7,14,7,4,0,5530 d,SP) FA 
Lou Trivino ,24.1,24,1,0,4.28,1.37,11,23,10,3,24,0,2,0,7888 d,NYY 
Noah Syndergaard ,83.6,57,4,0,5.16,1.37,48,93,21,14,16,16,6,0,4589 d,SP) FA 
Alex Young ,48.0,45,2,0,4.72,1.43,25,49,19,8,48,0,3,0,22173 ,CIN 
Jose Quijada ,17.3,20,1,0,4.27,1.33,8,15,8,2,18,0,1,0,8149 d,LAA 
J.B. Bukauskas ,21.6,21,1,0,4.16,1.37,10,21,9,2,21,0,1,0,6873 d,MIL 
Packy Naughton ,16.3,14,1,0,3.93,1.32,7,17,5,2,9,0,1,0,44008 ,STL 
Brandon Williamson ,81.0,71,4,0,4.99,1.45,45,83,35,14,26,14,5,0,38375 ,CIN 
Hurston Waldrep ,33.3,33,1,0,4.39,1.41,16,32,15,4,18,4,1,0,47232 ,ATL 
Dominic Leone ,35.0,36,1,0,4.56,1.39,18,33,16,6,34,0,2,0,5134 d,CWS 
Spencer Howard ,23.7,25,1,0,4.52,1.34,12,23,9,3,23,0,1,0,8287 d,SF 
Cody Bolton ,24.6,24,1,0,4.33,1.37,12,23,10,3,24,0,1,0,43958 ,SEA 
Matt Sauer ,42.0,38,2,0,4.73,1.42,22,42,18,6,35,2,3,0,7260 d,KC 
Jeff Brigham ,26.6,29,1,0,4.67,1.34,14,24,12,4,25,0,1,0,8073 d,MIN 
Wilmer Flores ,19.7,17,1,0,4.25,1.32,9,20,6,2,14,2,1,0,46126 ,DET 
JT Brubaker ,25.8,25,1,0,4.49,1.35,13,26,9,4,18,2,2,0,8152 d,PIT 
Connor Phillips ,33.8,38,2,0,4.74,1.46,18,31,19,5,19,4,2,0,45860 ,CIN 
Glenn Otto ,27.5,27,1,0,4.47,1.37,14,26,12,4,24,1,2,0,44222 ,SD 
Nate Lavender ,10.0,12,1,0,3.68,1.30,4,8,5,1,10,0,1,0,45920 ,NYM 
Matt Gage ,21.7,21,1,0,4.26,1.37,10,21,9,3,20,0,1,0,7842 d,LAD 
Tyson Miller ,17.9,17,1,0,4.28,1.32,9,17,7,3,16,0,1,0,39293 ,SEA 
Yohan Ramirez ,26.7,28,1,0,4.34,1.41,13,24,14,3,25,0,1,0,40933 ,NYM 
Joe La Sorsa ,20.3,16,1,0,4.31,1.31,10,21,6,3,19,0,1,0,47026 ,WSH 
Gavin Hollowell ,50.6,49,2,0,4.91,1.41,28,50,21,8,48,0,2,0,44311 ,COL 
Justin Martinez ,31.2,37,1,0,4.23,1.49,15,26,20,3,32,0,1,0,46494 ,ARI 
Bryan Hoeing ,41.2,30,2,0,4.74,1.39,22,45,12,6,33,2,2,0,46460 ,MIA 
Daulton Jefferies ,14.2,12,1,0,4.37,1.23,7,15,3,2,3,3,1,0,39133 ,SF 
Touki Toussaint ,88.6,84,4,0,4.84,1.50,48,83,50,12,35,12,6,0,5732 d,CWS 
Kyle Crick ,17.5,18,1,0,4.22,1.36,8,14,10,2,19,0,1,0,4720 d,NYM 
Brandon Walter ,33.2,26,2,0,4.68,1.41,17,36,11,5,10,5,2,0,45335 ,BOS 
Johnny Cueto ,71.8,49,3,0,4.96,1.39,40,80,19,13,13,13,5,0,3550 d,SP) FA 
Ryan Weathers ,54.5,46,2,0,4.67,1.44,28,57,22,8,37,4,4,0,7484 d,MIA 
Nic Enright ,10.7,10,1,0,4.04,1.24,5,10,3,1,11,0,1,0,45686 ,CLE 
Jacob Waguespack ,15.9,15,1,0,4.17,1.34,7,15,6,2,17,0,1,0,8046 d,TB 
R.J. Dabovich ,23.3,25,1,0,4.35,1.41,11,21,12,3,22,0,1,0,44428 ,SF 
