Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
28,Luis Robert Jr.,CWS ,17,41,28.9,4.1,31.0,0.0,1.0,0,0,0,0,0,0,1,0
29,Michael Harris II,ATL ,15,39,29.8,3.9,35.0,0.0,1.0,0,0,0,0,0,0,1,0
30,Luis Castillo,SEA ,19,46,31.8,5.4,33.0,1.0,0.0,0,0,0,0,0,0,0,1
31,Gunnar Henderson,BAL ,25,56,32.0,4.8,30.0,0.0,1.0,0,0,1,0,1,0,0,0
32,Bo Bichette,TOR ,21,57,34.0,5.4,37.0,0.0,1.0,0,0,0,0,1,0,0,0
33,Jose Altuve,HOU ,22,44,35.3,5.4,36.0,0.0,1.0,0,0,0,1,0,0,0,0
34,Pablo Lopez,MIN ,27,54,35.9,5.2,39.0,1.0,0.0,0,0,0,0,0,0,0,1
35,Elly De La Cruz,CIN ,18,93,36.8,11.9,28.0,0.0,1.0,0,0,1,0,1,0,0,0
36,Randy Arozarena,TB ,21,46,36.8,4.1,42.0,0.0,1.0,0,0,0,0,0,0,1,0
37,Kevin Gausman,TOR ,17,66,37.3,8.0,32.0,1.0,0.0,0,0,0,0,0,0,0,1
38,George Kirby,SEA ,25,63,37.7,8.5,41.0,1.0,0.0,0,0,0,0,0,0,0,1
39,Adolis Garcia,TEX ,24,69,40.0,6.7,40.0,0.0,1.0,0,0,0,0,0,0,1,0
40,Zac Gallen,ARI ,27,73,40.1,6.5,38.0,1.0,0.0,0,0,0,0,0,0,0,1
41,Yoshinobu Yamamoto,LAD ,27,71,42.8,7.7,34.0,1.0,0.0,0,0,0,0,0,0,0,1
42,CJ Abrams,WSH ,15,93,44.6,12.7,46.0,0.0,1.0,0,0,0,0,1,0,0,0
43,Tarik Skubal,DET ,34,72,46.7,7.1,45.0,1.0,0.0,0,0,0,0,0,0,0,1
44,Tyler Glasnow,LAD ,30,108,48.2,10.5,43.0,1.0,0.0,0,0,0,0,0,0,0,1
45,Logan Webb,SF ,32,62,48.9,6.0,47.0,1.0,0.0,0,0,0,0,0,0,0,1
46,Manny Machado,SD ,35,81,50.8,10.7,51.0,0.0,1.0,0,0,1,0,0,0,0,0
47,Aaron Nola,PHI ,26,107,51.8,9.5,49.0,1.0,0.0,0,0,0,0,0,0,0,1
48,Mike Trout,LAA ,29,78,53.0,8.9,50.0,0.0,1.0,0,0,0,0,0,0,1,0
49,Royce Lewis,MIN ,39,80,53.2,8.5,56.0,0.0,1.0,0,0,1,0,0,0,0,0
50,Freddy Peralta,MIL ,38,69,54.0,6.1,58.0,1.0,0.0,0,0,0,0,0,0,0,1
51,Cody Bellinger,CHC ,26,94,55.0,11.4,54.0,0.0,1.0,0,0,0,0,0,1,1,0
52,Josh Hader,HOU ,40,99,55.0,9.8,53.0,1.0,0.0,1,0,0,0,0,0,0,0
53,Nolan Jones,COL ,39,93,55.2,9.9,52.0,0.0,1.0,0,0,0,0,0,1,1,0
54,Adley Rutschman,BAL ,40,100,56.5,10.3,44.0,0.0,1.0,0,1,0,0,0,0,0,0
55,Paul Goldschmidt,STL ,41,89,56.6,9.9,59.0,0.0,1.0,0,0,0,0,0,1,0,0
56,Max Fried,ATL ,34,96,56.8,8.0,48.0,1.0,0.0,0,0,0,0,0,0,0,1
57,Framber Valdez,HOU ,33,101,57.2,12.8,55.0,1.0,0.0,0,0,0,0,0,0,0,1
58,Edwin Diaz,NYM ,37,147,57.7,13.8,57.0,1.0,0.0,1,0,0,0,0,0,0,0
59,Jazz Chisholm Jr.,MIA ,28,108,60.2,10.9,65.0,0.0,1.0,0,0,0,0,0,0,1,0
60,Christian Yelich,MIL ,36,81,62.6,7.0,72.0,0.0,1.0,0,0,0,0,0,0,1,0
61,Emmanuel Clase,CLE ,43,97,64.8,11.5,61.0,1.0,0.0,1,0,0,0,0,0,0,0
62,Nico Hoerner,CHC ,32,114,65.0,15.4,60.0,0.0,1.0,0,0,0,1,1,0,0,0
63,Jhoan Duran,MIN ,44,133,65.9,11.9,70.0,1.0,0.0,1,0,0,0,0,0,0,0
64,Matt McLain,CIN ,43,106,66.0,14.3,63.0,0.0,1.0,0,0,0,1,1,0,0,0
65,Logan Gilbert,SEA ,48,90,66.3,9.2,67.0,1.0,0.0,0,0,0,0,0,0,0,1
66,Oneil Cruz,PIT ,38,106,66.6,13.9,66.0,0.0,1.0,0,0,0,0,1,0,0,0
67,Grayson Rodriguez,BAL ,46,114,70.8,13.0,68.0,1.0,0.0,0,0,0,0,0,0,0,1
68,Camilo Doval,SF ,51,167,70.9,14.9,69.0,1.0,0.0,1,0,0,0,0,0,0,0
69,Zach Eflin,TB ,40,111,72.5,12.8,80.0,1.0,0.0,0,0,0,0,0,0,0,1
70,J.T. Realmuto,PHI ,51,105,75.2,9.4,73.0,0.0,1.0,0,1,0,0,0,0,0,0
71,Alex Bregman,HOU ,45,109,75.6,13.0,71.0,0.0,1.0,0,0,1,0,0,0,0,0
72,Gleyber Torres,NYY ,47,116,76.1,11.2,89.0,0.0,1.0,0,0,0,1,0,0,0,0
73,Kyle Schwarber,PHI ,46,111,76.7,13.9,62.0,0.0,1.0,0,0,0,0,0,0,1,0
74,Bryan Reynolds,PIT ,38,107,77.0,10.4,75.0,0.0,1.0,0,0,0,0,0,0,1,0
75,Blake Snell,FreeAgent,46,114,77.4,16.1,64.0,1.0,0.0,0,0,0,0,0,0,0,1
76,Christian Walker,ARI ,29,102,78.8,10.1,76.0,0.0,1.0,0,0,0,0,0,1,0,0
77,Bobby Miller,LAD ,49,125,80.4,15.9,77.0,1.0,0.0,0,0,0,0,0,0,0,1
78,Jesus Luzardo,MIA ,53,97,80.9,9.5,82.0,1.0,0.0,0,0,0,0,0,0,0,1
79,Triston Casas,BOS ,48,112,81.1,14.4,91.0,0.0,1.0,0,0,0,0,0,1,0,0
80,Nolan Arenado,STL ,59,154,82.2,9.0,81.0,0.0,1.0,0,0,1,0,0,0,0,0
81,Will Smith,LAD ,62,118,82.2,12.6,78.0,0.0,1.0,0,1,0,0,0,0,0,0
82,Raisel Iglesias,ATL ,45,132,82.9,15.3,84.0,1.0,0.0,1,0,0,0,0,0,0,0
83,Jordan Romano,TOR ,60,129,83.8,11.8,83.0,1.0,0.0,1,0,0,0,0,0,0,0
84,William Contreras,MIL ,47,156,86.3,18.1,85.0,0.0,1.0,0,1,0,0,0,0,0,0
85,Ha-Seong Kim,SD ,62,154,89.5,21.0,88.0,0.0,1.0,0,0,1,1,1,0,0,0
86,Joe Ryan,MIN ,60,136,90.5,17.3,86.0,1.0,0.0,0,0,0,0,0,0,0,1
87,Xander Bogaerts,SD ,56,119,90.6,15.7,92.0,0.0,1.0,0,0,0,0,1,0,0,0
88,Josh Lowe,TB ,36,200,92.2,28.2,79.0,0.0,1.0,0,0,0,0,0,0,1,0
89,Justin Steele,CHC ,60,127,92.6,9.6,90.0,1.0,0.0,0,0,0,0,0,0,0,1
90,Nick Castellanos,PHI ,73,184,95.5,15.0,99.0,0.0,1.0,0,0,0,0,0,0,1,0
91,Joe Musgrove,SD ,61,154,96.3,16.3,95.0,1.0,0.0,0,0,0,0,0,0,0,1
92,Seiya Suzuki,CHC ,58,138,96.6,14.4,104.0,0.0,1.0,0,0,0,0,0,0,1,0
93,Alexis Diaz,CIN ,61,176,97.2,13.6,93.0,1.0,0.0,1,0,0,0,0,0,0,0
94,Cole Ragans,KC ,52,196,97.2,27.9,97.0,1.0,0.0,1,0,0,0,0,0,0,1
95,Ketel Marte,ARI ,50,130,97.6,12.9,101.0,0.0,1.0,0,0,0,1,0,0,0,0
96,David Bednar,PIT ,62,156,98.4,17.4,98.0,1.0,0.0,1,0,0,0,0,0,0,0
97,Spencer Torkelson,DET ,76,128,102.0,11.6,102.0,0.0,1.0,0,0,0,0,0,1,0,0
98,Andres Munoz,SEA ,67,275,102.2,22.4,113.0,1.0,0.0,1,0,0,0,0,0,0,0
99,George Springer,TOR ,75,136,102.5,11.3,100.0,0.0,1.0,0,0,0,0,0,0,1,0
100,Paul Sewald,ARI ,73,168,103.8,13.8,105.0,1.0,0.0,1,0,0,0,0,0,0,0
101,Dylan Cease,SD ,72,204,104.9,20.7,94.0,1.0,0.0,0,0,0,0,0,0,0,1
102,Josh Jung,TEX ,72,170,106.0,22.8,112.0,0.0,1.0,0,0,1,0,0,0,0,0
103,Bryson Stott,PHI ,42,176,106.2,15.2,107.0,0.0,1.0,0,0,0,1,0,0,0,0
104,Dansby Swanson,CHC ,71,160,106.8,15.8,116.0,0.0,1.0,0,0,0,0,1,0,0,0
105,Eury Perez,MIA ,59,307,107.1,56.7,87.0,1.0,0.0,0,0,0,0,0,0,0,1
106,Tanner Bibee,CLE ,81,131,108.0,11.2,106.0,1.0,0.0,0,0,0,0,0,0,0,1
107,Yandy Diaz,TB ,71,176,111.2,16.2,115.0,0.0,1.0,0,0,1,0,0,1,0,0
108,Evan Carter,TEX ,72,181,111.6,18.2,103.0,0.0,1.0,0,0,0,0,0,0,1,0
109,Spencer Steer,CIN ,35,166,111.7,23.2,96.0,0.0,1.0,0,0,1,1,0,1,1,0
110,Andres Gimenez,CLE ,75,187,111.7,17.8,117.0,0.0,1.0,0,0,0,1,0,0,0,0
111,Jordan Walker,STL ,79,187,112.4,19.2,114.0,0.0,1.0,0,0,0,0,0,0,1,0
112,Lane Thomas,WSH ,63,219,112.5,24.7,110.0,0.0,1.0,0,0,0,0,0,0,1,0
113,Josh Naylor,CLE ,77,155,113.7,13.1,125.0,0.0,1.0,0,0,0,0,0,1,0,0
114,Teoscar Hernandez,LAD ,79,163,114.5,16.5,109.0,0.0,1.0,0,0,0,0,0,0,1,0
115,Evan Phillips,LAD ,82,144,114.5,14.1,111.0,1.0,0.0,1,0,0,0,0,0,0,0
116,Pete Fairbanks,TB ,82,173,117.9,19.2,120.0,1.0,0.0,1,0,0,0,0,0,0,0
117,Ryan Helsley,STL ,91,180,122.3,19.9,121.0,1.0,0.0,1,0,0,0,0,0,0,0
118,Sonny Gray,STL ,90,157,124.0,18.0,119.0,1.0,0.0,0,0,0,0,0,0,0,1
119,Yainer Diaz,HOU ,79,237,127.7,21.2,108.0,0.0,1.0,0,1,0,0,0,1,0,0
120,Zack Gelof,OAK ,87,170,129.5,17.1,139.0,0.0,1.0,0,0,0,1,0,0,0,0
121,Clay Holmes,NYY ,82,173,129.6,16.5,126.0,1.0,0.0,1,0,0,0,0,0,0,0
122,Anthony Santander,BAL ,74,303,131.2,17.1,122.0,0.0,1.0,0,0,0,0,0,1,1,0
123,Chris Bassitt,TOR ,86,170,131.8,15.0,118.0,1.0,0.0,0,0,0,0,0,0,0,1
124,Marcell Ozuna,ATL ,94,192,131.9,15.3,134.0,0.0,1.0,0,0,0,0,0,0,1,0
125,Christian Encarnacion-Strand,CIN ,70,232,134.1,22.1,136.0,0.0,1.0,0,0,0,0,0,1,0,0
126,Riley Greene,DET ,55,183,134.4,22.5,148.0,0.0,1.0,0,0,0,0,0,0,1,0
127,Anthony Volpe,NYY ,93,198,134.4,21.2,128.0,0.0,1.0,0,0,0,0,1,0,0,0
128,Chris Sale,ATL ,74,218,136.6,32.4,131.0,1.0,0.0,0,0,0,0,0,0,0,1
129,Cedric Mullins II,BAL ,105,213,137.3,19.8,137.0,0.0,1.0,0,0,0,0,0,0,1,0
130,Jackson Chourio,MIL ,76,239,139.4,31.1,135.0,0.0,1.0,0,0,0,0,0,0,1,0
131,Vinnie Pasquantino,KC ,96,237,139.6,26.6,162.0,0.0,1.0,0,0,0,0,0,1,0,0
132,Tanner Scott,MIA ,91,251,139.7,29.4,138.0,1.0,0.0,1,0,0,0,0,0,0,0
133,Bailey Ober,MIN ,89,206,141.0,21.5,150.0,1.0,0.0,0,0,0,0,0,0,0,1
134,Ian Happ,CHC ,41,178,141.4,22.4,159.0,0.0,1.0,0,0,0,0,0,0,1,0
135,Wyatt Langford,TEX ,77,284,141.8,54.7,161.0,0.0,1.0,0,0,0,0,0,0,1,0
136,Esteury Ruiz,OAK ,101,193,142.0,23.9,124.0,0.0,1.0,0,0,0,0,0,0,1,0
137,Luis Arraez,MIA ,68,183,142.0,22.6,141.0,0.0,1.0,0,0,0,1,0,1,0,0
138,Shane Bieber,CLE ,92,219,142.6,22.2,127.0,1.0,0.0,0,0,0,0,0,0,0,1
139,Hunter Greene,CIN ,97,201,143.8,20.5,123.0,1.0,0.0,0,0,0,0,0,0,0,1
140,Jorge Soler,SF ,105,207,146.2,19.3,152.0,0.0,1.0,0,0,0,0,0,0,1,0
141,Gerrit Cole,NYY ,13,252,146.3,61.3,29.0,1.0,0.0,0,0,0,0,0,0,0,1
142,Michael King,SD ,99,272,146.5,43.5,142.0,1.0,0.0,1,0,0,0,0,0,0,1
143,Merrill Kelly,ARI ,87,202,147.8,18.0,130.0,1.0,0.0,0,0,0,0,0,0,0,1
144,Sean Murphy,ATL ,108,187,150.5,15.1,153.0,0.0,1.0,0,1,0,0,0,0,0,0
145,Craig Kimbrel,BAL ,97,292,150.6,32.4,140.0,1.0,0.0,1,0,0,0,0,0,0,0
146,Kenley Jansen,BOS ,102,299,151.1,24.9,160.0,1.0,0.0,1,0,0,0,0,0,0,0
147,Thairo Estrada,SF ,109,207,151.5,21.1,172.0,0.0,1.0,0,0,0,1,1,0,0,0
148,Chas McCormick,HOU ,101,197,152.0,18.1,155.0,0.0,1.0,0,0,0,0,0,0,1,0
149,Salvador Perez,KC ,83,233,153.0,23.3,132.0,0.0,1.0,0,1,0,0,0,1,0,0
150,Jake Burger,MIA ,94,207,154.5,18.1,154.0,0.0,1.0,0,0,1,0,0,0,0,0
151,Cal Raleigh,SEA ,119,190,154.8,19.6,133.0,0.0,1.0,0,1,0,0,0,0,0,0
152,Jordan Montgomery,FreeAgent,67,279,155.1,19.9,157.0,1.0,0.0,0,0,0,0,0,0,0,1
153,Justin Verlander,HOU ,99,233,155.1,30.4,129.0,1.0,0.0,0,0,0,0,0,0,0,1
154,Masataka Yoshida,BOS ,103,203,157.6,21.9,165.0,0.0,1.0,0,0,0,0,0,0,1,0
155,Alec Bohm,PHI ,102,235,157.7,21.9,158.0,0.0,1.0,0,0,1,0,0,1,0,0
156,Max Muncy,LAD ,95,228,158.6,18.9,143.0,0.0,1.0,0,0,1,0,0,0,0,0
157,James Outman,LAD ,103,218,159.2,25.0,168.0,0.0,1.0,0,0,0,0,0,0,1,0
158,Willson Contreras,STL ,107,255,159.5,23.9,151.0,0.0,1.0,0,1,0,0,0,0,0,0
159,Rhys Hoskins,MIL ,109,238,160.2,25.5,190.0,0.0,1.0,0,0,0,0,0,1,0,0
160,Brandon Nimmo,NYM ,53,210,160.3,23.6,182.0,0.0,1.0,0,0,0,0,0,0,1,0
161,TJ Friedl,CIN ,101,309,160.4,36.0,146.0,0.0,1.0,0,0,0,0,0,0,1,0
162,Jose Berrios,TOR ,111,259,160.6,25.4,156.0,1.0,0.0,0,0,0,0,0,0,0,1
163,Mitch Keller,PIT ,106,261,160.7,30.0,147.0,1.0,0.0,0,0,0,0,0,0,0,1
164,Jarren Duran,BOS ,115,253,161.6,27.4,177.0,0.0,1.0,0,0,0,0,0,0,1,0
165,Adbert Alzolay,CHC ,113,329,162.2,25.6,145.0,1.0,0.0,1,0,0,0,0,0,0,0
166,Carlos Rodon,NYY ,120,229,164.3,25.4,166.0,1.0,0.0,0,0,0,0,0,0,0,1
167,Nolan Gorman,STL ,123,244,166.9,22.3,171.0,0.0,1.0,0,0,1,1,0,0,0,0
168,Francisco Alvarez,NYM ,101,208,167.4,22.2,167.0,0.0,1.0,0,1,0,0,0,0,0,0
169,Ke'Bryan Hayes,PIT ,114,251,169.0,28.1,181.0,0.0,1.0,0,0,1,0,0,0,0,0
170,Willy Adames,MIL ,108,262,170.6,24.7,189.0,0.0,1.0,0,0,0,0,1,0,0,0
171,Hunter Brown,HOU ,101,245,171.3,26.9,173.0,1.0,0.0,0,0,0,0,0,0,0,1
172,Gabriel Moreno,ARI ,128,278,173.1,28.8,169.0,0.0,1.0,0,1,0,0,0,0,0,0
173,Walker Buehler,LAD ,105,280,174.4,33.3,149.0,1.0,0.0,0,0,0,0,0,0,0,1
174,Cristian Javier,HOU ,121,232,174.4,24.4,163.0,1.0,0.0,0,0,0,0,0,0,0,1
175,Yu Darvish,SD ,115,240,174.9,25.7,175.0,1.0,0.0,0,0,0,0,0,0,0,1
176,Isaac Paredes,TB ,75,229,181.5,21.0,164.0,0.0,1.0,0,0,1,1,0,1,0,0
177,Christopher Morel,CHC ,139,233,182.0,24.4,183.0,0.0,1.0,0,0,0,1,0,0,1,0
178,Eloy Jimenez,CWS ,131,270,184.0,22.2,178.0,0.0,1.0,0,0,0,0,0,0,1,0
179,Trevor Story,BOS ,136,240,185.0,22.9,195.0,0.0,1.0,0,0,0,0,1,0,0,0
180,Eduardo Rodriguez,ARI ,123,250,187.4,21.7,180.0,1.0,0.0,0,0,0,0,0,0,0,1
181,Nathaniel Lowe,TEX ,112,279,187.8,34.3,207.0,0.0,1.0,0,0,0,0,0,1,0,0
182,Steven Kwan,CLE ,101,231,188.0,19.4,194.0,0.0,1.0,0,0,0,0,0,0,1,0
183,Bryce Miller,SEA ,129,296,189.2,33.9,185.0,1.0,0.0,0,0,0,0,0,0,0,1
184,Ezequiel Tovar,COL ,121,322,189.6,35.2,201.0,0.0,1.0,0,0,0,0,1,0,0,0
185,Edouard Julien,MIN ,105,260,190.2,28.8,206.0,0.0,1.0,0,0,0,1,0,0,0,0
186,Shota Imanaga,CHC ,116,360,190.3,30.4,192.0,1.0,0.0,0,0,0,0,0,0,0,1
187,Jonah Heim,TEX ,145,249,191.3,24.3,186.0,0.0,1.0,0,1,0,0,0,0,0,0
188,Nathan Eovaldi,TEX ,143,273,192.7,23.7,179.0,1.0,0.0,0,0,0,0,0,0,0,1
189,Jackson Holliday,BAL ,106,338,193.5,47.2,174.0,0.0,1.0,0,0,0,1,1,0,0,0
190,Bryan Woo,SEA ,120,300,194.0,29.3,188.0,1.0,0.0,0,0,0,0,0,0,0,1
191,Jeimer Candelario,CIN ,147,246,195.9,18.5,205.0,0.0,1.0,0,0,1,0,0,1,0,0
192,Gavin Williams,CLE ,121,277,196.1,40.0,170.0,1.0,0.0,0,0,0,0,0,0,0,1
193,Kerry Carpenter,DET ,144,271,196.2,21.0,198.0,0.0,1.0,0,0,0,0,0,0,1,0
194,Byron Buxton,MIN ,131,243,198.2,19.7,225.0,0.0,1.0,0,0,0,0,0,0,0,0
195,Jose Alvarado,PHI ,135,350,199.1,32.0,176.0,1.0,0.0,1,0,0,0,0,0,0,0
196,Logan O'Hoppe,LAA ,120,294,201.8,40.4,217.0,0.0,1.0,0,1,0,0,0,0,0,0
197,J.D. Martinez,FreeAgent,143,334,205.1,32.8,222.0,0.0,1.0,0,0,0,0,0,0,1,0
198,Kodai Senga,NYM ,54,303,205.5,51.1,144.0,1.0,0.0,0,0,0,0,0,0,0,1
199,Brandon Pfaadt,ARI ,138,276,205.5,28.2,203.0,1.0,0.0,0,0,0,0,0,0,0,1
200,Lourdes Gurriel Jr.,ARI ,162,254,206.0,17.4,219.0,0.0,1.0,0,0,0,0,0,0,1,0
201,Lars Nootbaar,STL ,132,260,206.2,29.7,221.0,0.0,1.0,0,0,0,0,0,0,1,0
202,Tyler O'Neill,BOS ,135,272,206.3,19.6,224.0,0.0,1.0,0,0,0,0,0,0,1,0
203,Nick Pivetta,BOS ,114,291,207.3,46.2,184.0,1.0,0.0,1,0,0,0,0,0,0,1
204,Mitch Garver,SEA ,138,339,209.3,31.3,202.0,0.0,1.0,0,1,0,0,0,0,0,0
205,Keibert Ruiz,WSH ,154,297,209.8,34.8,212.0,0.0,1.0,0,1,0,0,0,0,0,0
206,Carlos Correa,MIN ,171,264,211.1,22.6,204.0,0.0,1.0,0,0,0,0,1,0,0,0
207,Andrew Vaughn,CWS ,156,256,211.3,22.6,247.0,0.0,1.0,0,0,0,0,0,1,0,0
208,Starling Marte,NYM ,157,280,211.4,20.7,214.0,0.0,1.0,0,0,0,0,0,0,1,0
209,Daulton Varsho,TOR ,130,294,212.1,32.5,216.0,0.0,1.0,0,0,0,0,0,0,1,0
210,Ryan Mountcastle,BAL ,141,255,212.1,28.1,242.0,0.0,1.0,0,0,0,0,0,1,0,0
211,Brandon Drury,LAA ,143,298,213.2,23.5,234.0,0.0,1.0,0,0,0,1,0,1,0,0
212,Jeremy Pena,HOU ,173,256,213.8,21.9,228.0,0.0,1.0,0,0,0,0,1,0,0,0
213,Taylor Ward,LAA ,141,273,216.0,22.2,238.0,0.0,1.0,0,0,0,0,0,0,1,0
214,Bo Naylor,CLE ,157,315,216.0,33.2,223.0,0.0,1.0,0,1,0,0,0,0,0,0
215,Aaron Civale,TB ,128,302,218.4,32.2,208.0,1.0,0.0,0,0,0,0,0,0,0,1
216,Alex Lange,DET ,136,303,218.4,29.9,196.0,1.0,0.0,1,0,0,0,0,0,0,0
217,Matt Chapman,SF ,157,282,218.7,21.8,268.0,0.0,1.0,0,0,1,0,0,0,0,0
218,Jonathan India,CIN ,134,290,218.7,35.3,253.0,0.0,1.0,0,0,0,1,0,0,0,0
219,Jack Suwinski,PIT ,102,274,218.8,19.3,246.0,0.0,1.0,0,0,0,0,0,0,1,0
220,Jorge Polanco,SEA ,163,297,219.7,24.2,239.0,0.0,1.0,0,0,1,1,0,0,0,0
221,Tommy Edman,STL ,143,328,221.1,45.4,187.0,0.0,1.0,0,0,0,1,1,0,1,0
222,Jarred Kelenic,ATL ,173,282,221.5,24.9,226.0,0.0,1.0,0,0,0,0,0,0,1,0
223,Triston McKenzie,CLE ,151,278,222.1,30.8,210.0,1.0,0.0,0,0,0,0,0,0,0,1
224,Jung Hoo Lee,SF ,149,296,222.4,33.0,237.0,0.0,1.0,0,0,0,0,0,0,1,0
225,Ryan Pepiot,TB ,116,264,210.4,27.9,193.0,1.0,0.0,1,0,0,0,0,0,0,1
226,Jose Leclerc,TEX ,171,313,225.4,32.6,197.0,1.0,0.0,1,0,0,0,0,0,0,0
227,Ryan McMahon,COL ,177,278,227.1,22.7,230.0,0.0,1.0,0,0,1,1,0,0,0,0
228,Charlie Morton,ATL ,142,277,227.7,24.5,200.0,1.0,0.0,0,0,0,0,0,0,0,1
229,Brandon Lowe,TB ,168,296,229.4,27.4,269.0,0.0,1.0,0,0,0,1,0,0,0,0
230,Anthony Rizzo,NYY ,172,275,232.2,24.5,259.0,0.0,1.0,0,0,0,0,0,1,0,0
231,Maikel Garcia,KC ,150,437,233.3,47.8,248.0,0.0,1.0,0,0,1,0,1,0,0,0
232,Justin Turner,TOR ,154,385,233.8,37.3,213.0,0.0,1.0,0,0,1,1,0,1,0,0
233,Jose Abreu,HOU ,135,310,241.4,24.7,290.0,0.0,1.0,0,0,0,0,0,1,0,0
234,Josh Bell,MIA ,188,302,241.5,26.3,322.0,0.0,1.0,0,0,0,0,0,1,0,0
235,Braxton Garrett,MIA ,123,298,217.3,33.7,211.0,1.0,0.0,0,0,0,0,0,0,0,1
236,Max Kepler,MIN ,180,315,242.8,23.0,260.0,0.0,1.0,0,0,0,0,0,0,1,0
237,Brayan Bello,BOS ,163,367,243.8,42.2,233.0,1.0,0.0,0,0,0,0,0,0,0,1
238,J.P. Crawford,SEA ,180,305,237.4,24.4,215.0,0.0,1.0,0,0,0,0,1,0,0,0
239,Kenta Maeda,DET ,179,369,251.3,21.1,227.0,1.0,0.0,0,0,0,0,0,0,0,1
240,Kris Bryant,COL ,208,297,251.7,20.8,250.0,0.0,1.0,0,0,0,0,0,1,1,0
241,Reid Detmers,LAA ,182,351,252.8,30.1,218.0,1.0,0.0,0,0,0,0,0,0,0,1
242,Sal Frelick,MIL ,142,303,255.2,31.1,279.0,0.0,1.0,0,0,0,0,0,0,1,0
243,Nick Lodolo,CIN ,136,348,244.5,34.1,245.0,1.0,0.0,0,0,0,0,0,0,0,1
244,Eugenio Suarez,ARI ,174,289,246.7,25.2,256.0,0.0,1.0,0,0,1,0,0,0,0,0
245,Kyle Finnegan,WSH ,178,309,260.2,25.9,240.0,1.0,0.0,1,0,0,0,0,0,0,0
246,Kyle Harrison,SF ,152,376,262.4,40.7,241.0,1.0,0.0,0,0,0,0,0,0,0,1
247,Luis Campusano,SD ,146,313,242.1,37.8,265.0,0.0,1.0,0,1,0,0,0,0,0,0
248,Jose Siri,TB ,140,372,266.2,29.9,325.0,0.0,1.0,0,0,0,0,0,0,1,0
249,Giancarlo Stanton,NYY ,145,314,257.8,23.5,231.0,0.0,1.0,0,0,0,0,0,0,1,0
