Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Michael Plassmeyer ,12.7,11,1,0,4.40,1.30,6,13,4,2,10,1,1,0,8082 d,PIT 
German Marquez ,26.2,23,1,0,4.70,1.35,14,27,9,4,5,5,2,0,5893 d,COL 
Austin Pruitt ,23.3,18,1,0,4.73,1.31,12,25,6,4,20,0,1,0,6566 d,TEX 
Owen White ,50.5,40,3,0,4.95,1.44,28,52,21,8,26,6,3,0,44901 ,TEX 
Cade Povich ,17.7,17,1,0,4.42,1.38,9,17,8,3,7,3,1,0,46138 ,BAL 
T.J. Brock ,11.2,12,1,0,4.33,1.34,5,10,5,1,12,0,1,0,46561 ,TOR 
Nick Burdi ,21.9,28,1,0,4.69,1.42,11,19,12,3,26,0,1,0,6231 d,NYY 
Zach Brzykcy ,22.2,23,1,0,4.55,1.40,11,20,11,3,23,0,1,0,45269 ,WSH 
Logan Gillaspie ,16.1,14,1,0,4.42,1.35,8,16,6,2,17,0,1,0,45020 ,SD 
Kris Bubic ,18.8,17,1,0,4.38,1.39,9,19,8,2,6,2,1,0,7933 d,KC 
Francisco Perez ,11.4,12,1,0,4.13,1.39,5,10,6,1,8,0,1,0,44829 ,OAK 
Cody Laweryson ,13.0,12,1,0,4.37,1.34,6,13,5,2,13,0,1,0,45078 ,MIN 
Chase Hampton ,19.8,18,1,0,4.67,1.34,10,20,7,3,5,3,1,0,47326 ,NYY 
Andres Machado ,29.1,26,1,0,4.70,1.37,15,29,11,5,25,0,1,0,7322 d,RP) FA 
James Kaprielian ,44.9,38,2,0,4.95,1.40,25,44,19,7,9,8,3,0,6173 d,SP) FA 
Kirby Snead ,20.0,18,1,0,4.30,1.42,10,20,8,2,20,0,1,0,8570 d,SEA 
Jackson Wolf ,20.4,18,1,0,4.58,1.36,10,20,7,3,15,1,1,0,45382 ,PIT 
Calvin Faucher ,34.0,33,2,0,4.67,1.49,18,34,16,4,32,0,2,0,45017 ,MIA 
Caleb Kilian ,25.7,21,1,0,4.49,1.39,13,27,9,3,20,2,1,0,44815 ,CHC 
Chris Rodriguez ,20.1,20,1,0,4.17,1.47,9,19,11,2,18,0,1,0,6828 d,ARI 
Janson Junk ,38.4,28,2,0,4.85,1.40,21,42,12,6,26,3,2,0,44817 ,MIL 
Devin Sweet ,12.8,12,1,0,4.48,1.33,6,13,4,2,12,0,1,0,45500 ,DET 
Luis Patino ,49.2,42,2,0,4.73,1.45,26,48,23,7,40,1,3,0,8238 d,SD 
Colton Gordon ,9.0,9,1,0,4.30,1.31,4,8,3,1,9,0,0,0,46842 ,HOU 
Max Castillo ,22.1,18,1,0,4.63,1.35,11,23,7,3,21,0,1,0,45489 ,PHI 
Michael Rucker ,26.7,25,1,0,4.70,1.38,14,27,10,4,24,0,1,0,40930 ,PHI 
Matt Wisler ,9.3,8,1,0,4.23,1.31,4,9,4,1,8,1,1,0,5689 d,"SP,RP) FA "
Zak Kent ,13.8,13,1,0,4.44,1.36,7,14,5,2,11,1,1,0,45175 ,TEX 
Kaleb Ort ,22.2,23,1,0,4.63,1.40,11,21,10,3,22,0,1,0,44246 ,BAL 
Luis L. Ortiz ,105.6,82,5,0,4.82,1.49,57,111,46,14,31,18,7,0,44927 ,PIT 
Carlos Rodriguez ,25.3,24,1,0,4.70,1.38,13,23,11,4,5,5,2,0,47297 ,MIL 
Victor Vodnik ,35.6,35,2,0,4.66,1.50,18,36,18,5,35,0,2,0,44332 ,COL 
Mason Thompson ,45.5,38,2,1,4.72,1.47,24,46,21,5,44,0,3,0,44062 ,WSH 
Anthony Misiewicz ,15.8,15,1,0,4.57,1.36,8,16,6,3,17,0,1,0,7357 d,NYY 
Matt Foster ,14.1,13,1,0,4.61,1.33,7,14,5,2,14,0,1,0,39149 ,CWS 
Ben Heller ,18.1,17,1,0,4.45,1.40,9,17,8,2,17,0,1,0,6450 d,PIT 
Bryce Jarvis ,41.8,36,2,0,4.72,1.46,22,42,19,6,32,2,2,0,43805 ,ARI 
Darren McCaughan ,17.1,14,1,0,4.68,1.32,9,18,4,3,13,0,1,0,44218 ,MIA 
David Festa ,19.4,17,1,0,4.48,1.39,10,19,8,2,4,4,1,0,46897 ,MIN 
Ian Anderson ,20.2,19,1,0,4.47,1.41,10,20,9,3,10,3,1,0,6479 d,ATL 
Guillermo Zuniga ,28.0,30,1,0,4.69,1.42,15,26,14,4,28,0,2,0,7510 d,LAA 
Diego Castillo ,17.4,16,1,1,4.65,1.40,9,16,8,2,17,0,1,0,7847 d,TEX 
Ryan Loutos ,30.0,25,1,0,4.43,1.43,15,30,12,4,30,0,1,0,46821 ,STL 
Jimmy Cordero ,7.2,7,1,0,4.39,1.26,3,6,3,1,6,0,0,0,5931 d,RP) FA 
Drew Pomeranz ,21.3,22,1,0,4.53,1.43,11,20,10,3,22,0,1,0,4411 d,LAA 
Cody Stashak ,38.0,35,1,0,4.80,1.39,20,38,15,6,38,0,1,0,25608 ,SF 
Chayce McDermott ,23.3,25,1,0,4.58,1.44,12,21,12,3,14,2,1,0,45205 ,BAL 
Jose Ruiz ,20.2,20,1,0,4.64,1.40,10,19,9,3,18,0,1,0,6561 d,PHI 
Stephen Kolek ,28.2,24,1,0,4.48,1.43,14,28,12,3,29,0,2,0,47038 ,SD 
Justin Bruihl ,12.3,10,1,0,4.31,1.38,6,12,5,2,13,0,1,0,44828 ,CIN 
Nick Hernandez ,23.6,24,1,0,4.55,1.44,12,20,14,4,23,0,1,0,45635 ,SD 
Nick Mears ,55.7,59,3,0,4.89,1.52,30,53,32,8,54,0,3,0,43637 ,COL 
Ryan Burr ,17.4,15,1,0,4.61,1.37,9,17,7,3,16,0,1,0,7306 d,PHI 
Yosver Zulueta ,20.9,21,1,0,4.45,1.45,10,19,11,3,20,0,1,0,44366 ,TOR 
Mike Vasil ,12.3,11,1,0,4.60,1.34,6,12,5,2,3,3,1,0,7465 d,NYM 
Anthony Solometo ,13.0,11,1,0,4.40,1.38,6,13,5,2,13,0,1,0,44683 ,PIT 
Davis Daniel ,44.0,36,2,0,4.96,1.41,24,45,17,7,25,4,3,0,44327 ,LAA 
Michael McGreevy ,19.8,13,1,0,4.42,1.38,10,22,6,3,7,3,1,0,44689 ,STL 
Matt Krook ,18.5,19,1,0,4.25,1.49,9,17,11,2,18,0,1,0,4986 d,BAL 
Josh Fleming ,49.1,28,2,0,4.51,1.45,25,57,14,5,31,3,3,0,43974 ,PIT 
Andre Jackson ,31.1,30,1,0,4.64,1.43,16,29,16,4,14,2,2,0,43948 ,"SP,RP) FA "
Seth Johnson ,12.5,11,1,0,4.39,1.39,6,12,5,2,3,3,1,0,23841 ,BAL 
Nick Nelson ,34.3,29,2,0,4.75,1.47,18,35,16,4,22,3,2,0,39283 ,PHI 
Bryan Shaw ,42.7,38,2,0,4.76,1.47,23,42,21,6,42,0,2,0,4400 d,CWS 
Tommy Doyle ,22.6,23,1,0,4.71,1.41,12,22,10,4,22,0,1,0,43766 ,ATL 
Jhonathan Diaz ,13.2,11,1,0,4.25,1.42,6,13,6,1,9,0,1,0,44026 ,SEA 
Austin Pope ,14.9,14,1,0,4.42,1.42,7,15,6,2,15,0,1,0,7354012,ARI 
Dylan Covey ,43.3,33,2,0,4.68,1.46,23,46,17,6,39,0,2,0,4999 d,PHI 
Joel Kuhnel ,19.5,15,1,0,4.61,1.37,10,21,6,3,18,0,1,0,29151 ,HOU 
Ricky Vanasco ,19.2,20,1,0,4.48,1.46,10,18,10,3,19,0,1,0,45008 ,LAD 
Danny Duffy ,29.0,29,1,0,4.70,1.43,15,27,14,5,27,1,2,0,3259 d,TEX 
Dennis Santana ,19.9,20,1,0,4.62,1.43,10,19,10,3,18,0,1,0,7410 d,NYY 
Adam Kloffenstein ,15.8,14,1,0,4.44,1.43,8,16,7,2,13,1,1,0,8326 d,STL 
Nabil Crismatt ,14.2,13,1,0,4.77,1.36,8,15,5,2,11,0,1,0,8454 d,LAD 
Alec Marsh ,53.4,53,3,0,5.12,1.47,30,54,24,9,25,7,4,0,44020 ,KC 
Trevor Kelley ,16.7,14,1,0,4.71,1.37,9,17,6,3,16,0,1,0,10012 ,SEA 
Lucas Luetge ,17.4,16,1,0,4.52,1.43,9,19,6,2,16,0,1,0,4206 d,BOS 
Wander Suero ,18.2,17,1,0,4.75,1.39,10,18,7,3,18,0,1,0,6126 d,HOU 
Dan Altavilla ,16.2,16,1,0,4.63,1.42,8,15,8,2,16,0,1,0,6490 d,KC 
Tim Hill ,54.0,35,2,1,4.74,1.44,28,59,19,7,57,0,3,0,8379 d,CWS 
Brendon Little ,18.5,16,1,0,4.31,1.47,9,19,9,2,18,0,1,0,7297 d,TOR 
Jose Espada ,18.8,20,1,0,4.90,1.39,10,18,9,4,19,0,1,0,44990 ,"RP,SP) FA "
Kyle Backhus ,13.0,11,1,0,4.23,1.46,6,13,6,2,13,0,1,0,46997 ,ARI 
Mason Montgomery ,18.3,16,1,0,4.71,1.39,10,18,7,3,4,4,1,0,46140 ,TB 
Jose Castillo ,7.4,8,1,0,4.29,1.44,4,7,3,1,8,0,1,0,7720 d,ARI 
Carson Seymour ,11.0,9,1,0,4.29,1.43,5,12,4,1,7,1,1,0,46715 ,SF 
Bryan Mata ,52.2,49,3,0,4.71,1.55,27,52,29,6,41,3,3,0,7549 d,BOS 
Jacob Misiorowski ,24.3,27,1,0,4.60,1.48,12,21,15,3,17,2,1,0,46366 ,MIL 
Chad Dallas ,12.0,10,1,0,4.43,1.42,6,12,5,2,12,0,1,0,45349 ,TOR 
Randy Dobnak ,14.0,11,1,0,4.30,1.45,7,15,5,1,12,0,1,0,28165 ,MIN 
Spencer Arrighetti ,14.6,14,1,0,4.73,1.40,8,14,6,2,6,2,1,0,46837 ,HOU 
Jonathan Heasley ,26.7,22,1,0,4.87,1.37,14,27,9,5,24,0,1,0,44158 ,BAL 
Gerardo Reyes ,13.2,13,1,0,4.59,1.43,7,12,7,2,12,0,1,0,8165 d,OAK 
Ryder Ryan ,16.7,15,1,0,4.48,1.45,8,16,8,2,18,0,1,0,7305 d,PIT 
Jose Cruz ,23.2,23,1,0,4.22,1.54,11,20,16,1,23,0,1,0,46496 ,SF 
DJ Herz ,16.5,18,1,0,4.60,1.47,8,15,10,2,14,1,1,0,44606 ,WSH 
Patrick Monteverde ,17.1,14,1,0,4.62,1.41,9,18,6,2,12,1,1,0,47877 ,MIA 
Alex Reyes ,21.1,25,1,0,4.56,1.51,11,18,14,3,22,0,2,0,5232 d,"SP,RP) FA "
Dinelson Lamet ,10.9,12,1,0,4.92,1.39,6,10,5,2,10,0,1,0,7091 d,LAD 
Albert Abreu ,14.1,14,1,0,4.60,1.45,7,13,8,2,9,0,1,0,6536 d,RP) FA 
Kade McClure ,17.8,15,1,0,4.74,1.40,9,19,6,2,18,0,1,0,44166 ,PIT 
Austin Warren ,17.2,15,1,0,4.58,1.44,9,17,8,2,17,0,1,0,44317 ,SF 
Chris Flexen ,102.6,77,5,0,5.07,1.45,58,112,37,18,26,17,7,0,6543 d,CWS 
Joe Barlow ,12.3,10,1,0,4.71,1.39,6,12,5,2,13,0,1,0,43769 ,CWS 
Jordan Balazovic ,15.3,14,1,0,4.48,1.47,8,15,7,2,12,0,1,0,23365 ,MIN 
Blair Calvo ,13.8,10,0,0,4.35,1.25,7,12,5,1,11,0,1,0,46492 ,DET 
Mike Burrows ,9.0,8,1,0,4.60,1.42,5,9,4,1,7,1,0,0,45460 ,PIT 
Roddery Munoz ,21.8,20,1,0,4.54,1.47,11,22,10,3,22,0,1,0,46490 ,MIA 
Gordon Graceffo ,11.0,8,1,0,4.63,1.39,6,11,4,2,2,2,1,0,46141 ,STL 
Zack Weiss ,23.9,25,1,0,4.73,1.46,13,23,12,4,23,0,1,0,6238 d,MIN 
Nick Frasso ,8.8,9,0,0,3.94,1.27,4,7,4,1,7,1,0,0,43907 ,LAD 
Cory Abbott ,21.3,21,1,0,4.86,1.42,12,20,10,4,13,2,1,0,43925 ,SEA 
Cristian Mena ,24.7,21,1,0,4.69,1.43,13,25,10,3,11,3,1,0,46411 ,ARI 
Denyi Reyes ,26.3,20,1,0,4.89,1.37,14,28,8,4,19,1,1,0,8173 d,"RP,SP) FA "
Enmanuel De Jesus ,18.0,15,1,0,4.36,1.49,9,19,8,2,15,0,1,0,8559 d,"RP,SP) FA "
Ronny Henriquez ,14.4,13,1,0,4.75,1.42,8,14,6,2,15,0,1,0,44897 ,MIN 
Steven Cruz ,42.7,44,2,0,4.70,1.54,22,39,26,5,42,0,2,0,45814 ,KC 
Yonny Chirinos ,41.3,28,2,0,4.93,1.42,23,45,13,6,23,4,3,0,7665 d,MIA 
Joe Jacques ,25.5,20,1,0,4.50,1.46,13,27,10,3,24,0,1,0,46651 ,BOS 
Chad Smith ,14.2,14,1,0,4.52,1.49,7,13,8,2,12,0,1,0,44002 ,NYM 
Jonathan Bowlan ,17.5,14,1,0,4.69,1.42,9,19,6,3,15,2,2,0,43701 ,KC 
Nick Wittgren ,24.6,19,1,0,4.83,1.39,13,26,8,4,25,0,1,0,5935 d,RP) FA 
Michael Mercado ,11.8,11,1,0,4.76,1.43,6,12,5,2,10,1,1,0,7462 d,PHI 
Jonathan Cannon ,21.0,15,1,0,4.73,1.40,11,22,7,3,21,0,1,0,46318 ,CWS 
Chase Lee ,9.8,10,0,0,3.67,1.39,4,10,4,1,12,0,0,0,45645 ,TEX 
Heath Hembree ,8.7,9,1,0,4.96,1.41,5,8,4,2,8,0,1,0,4706 d,SEA 
Wily Peralta ,15.4,12,1,0,4.23,1.52,7,16,8,2,11,0,1,0,4017 d,PIT 
McKinley Moore ,19.8,22,1,0,4.58,1.52,10,18,13,2,19,0,1,0,45062 ,NYY 
Garrett Hill ,17.6,16,1,0,4.63,1.47,9,17,9,2,16,0,1,0,45086 ,DET 
Rony Garcia ,12.4,11,1,0,4.99,1.39,7,12,5,2,8,1,1,0,40922 ,"SP,RP) FA "
Randy Rodriguez ,19.9,21,1,0,4.59,1.51,10,18,12,2,19,0,1,0,45022 ,SF 
Richard Fitts ,7.5,6,1,0,4.73,1.43,4,8,2,1,2,1,0,0,45322 ,BOS 
Justin Slaten ,45.0,47,2,0,4.93,1.50,25,45,23,7,44,0,3,0,44581 ,BOS 
Duane Underwood Jr. ,21.3,17,1,0,4.78,1.42,11,22,8,3,19,0,1,0,6017 d,NYY 
Forrest Whitley ,27.3,28,1,0,4.77,1.47,14,25,15,4,27,0,2,0,6420 d,HOU 
Nick Avila ,9.9,8,1,0,4.54,1.48,5,11,4,1,11,0,1,0,45570 ,SF 
Danny Young ,10.4,11,0,0,3.93,1.39,5,9,5,1,12,0,0,0,10197 ,NYM 
Tanner Burns ,17.0,15,1,0,4.70,1.46,9,17,8,2,17,0,1,0,7493 d,CLE 
Jaime Barria ,35.0,26,1,0,4.87,1.39,19,38,11,7,24,1,2,0,7880 d,CLE 
Erik Sabrowski ,9.7,10,1,0,4.70,1.50,5,9,6,1,10,0,1,0,45037 ,CLE 
Tyler Samaniego ,18.0,15,1,0,4.51,1.49,9,18,9,2,19,0,1,0,47356 ,PIT 
Joan Adon ,60.1,51,2,0,4.86,1.46,32,61,26,8,39,5,4,0,43979 ,WSH 
Antoine Kelly ,23.9,24,1,0,4.72,1.48,13,23,13,3,21,1,1,0,43706 ,TEX 
Reed Garrett ,16.7,15,1,0,4.68,1.47,9,17,8,2,17,0,1,0,8189 d,NYM 
Hunter Strickland ,16.1,15,1,0,4.86,1.44,9,15,8,3,16,0,1,0,5324 d,LAA 
Justin Yeager ,17.2,18,1,0,4.69,1.50,9,16,10,3,18,0,1,0,46757 ,MIL 
Jacob Barnes ,17.8,14,1,0,4.81,1.42,9,19,6,3,16,0,1,0,5886 d,WSH 
Connor Cooke ,8.5,9,0,0,4.20,1.29,4,8,3,1,9,0,0,0,47714 ,TOR 
Tyler Gilbert ,20.1,17,1,0,4.84,1.43,11,21,7,3,11,1,1,0,8370 d,CIN 
Bailey Horn ,11.5,11,1,0,4.73,1.49,6,11,6,2,11,0,1,0,44800 ,CWS 
Nicholas Padilla ,16.7,16,1,0,4.41,1.55,8,16,10,2,15,0,1,0,46464 ,CWS 
Andre Granillo ,19.4,18,1,0,4.70,1.48,10,19,10,3,19,0,1,0,46818 ,STL 
Christian Scott ,9.3,9,0,0,4.21,1.31,4,9,3,1,2,2,0,0,45298 ,NYM 
Jimmy Lambert ,45.9,44,2,0,5.02,1.47,26,45,22,8,44,0,3,0,8440 d,CWS 
Christian Roa ,15.1,17,1,0,4.84,1.50,8,14,9,3,15,0,1,0,43815 ,CIN 
Shane Greene ,20.7,20,1,1,4.88,1.49,11,20,10,3,19,0,1,0,5414 d,TEX 
Edwin Escobar ,12.0,9,1,0,4.50,1.50,6,13,5,2,12,0,1,0,5321 d,CHC 
Matt Bowman ,23.1,19,1,0,4.59,1.48,12,23,11,3,23,0,1,0,5945 d,MIN 
Sam Long ,18.7,14,1,0,4.73,1.44,10,19,8,2,11,0,1,0,44078 ,KC 
Peyton Battenfield ,22.1,16,1,0,4.88,1.40,12,23,8,4,17,2,2,0,43619 ,NYM 
Evan Justice ,34.8,39,2,0,4.87,1.56,19,32,23,4,36,0,2,0,48208 ,COL 
Devin Smeltzer ,14.0,10,1,0,4.80,1.43,7,15,5,2,8,1,1,0,8039 d,MIA 
Easton Lucas ,14.4,13,0,0,4.43,1.35,7,14,6,2,14,0,1,0,39681 ,OAK 
Amos Willingham ,36.0,27,2,0,5.06,1.44,20,39,13,6,36,0,2,0,47979 ,WSH 
Jared Shuster ,45.9,34,2,0,5.01,1.43,26,47,19,8,16,7,3,0,43875 ,CWS 
Tim Cate ,13.5,10,1,0,4.68,1.47,7,14,6,2,14,0,1,0,8346 d,WSH 
Sam Bachman ,33.0,28,2,0,4.75,1.54,17,32,18,4,29,0,2,0,44677 ,LAA 
Taylor Hearn ,22.0,21,1,0,4.89,1.46,12,22,10,3,13,1,1,0,6447 d,"SP,RP) FA "
Chih-Jung Liu ,10.2,9,1,0,4.92,1.48,6,11,5,2,11,0,1,0,39064 ,BOS 
Lyon Richardson ,22.9,22,1,0,4.85,1.47,12,22,11,3,16,2,1,0,44016 ,CIN 
Logan Gragg ,19.8,13,1,0,4.82,1.42,11,22,6,3,20,0,1,0,44305 ,STL 
Brooks Kriske ,9.2,11,0,0,4.48,1.35,5,8,5,1,9,0,1,0,39164 ,CIN 
Chris Wright ,13.7,15,1,0,4.70,1.56,7,13,9,2,14,0,1,0,45417 ,SF 
Grant Holmes ,11.6,10,1,0,4.94,1.48,6,12,5,2,12,0,1,0,6011 d,ATL 
Mick Abel ,35.1,32,2,0,5.06,1.49,20,34,18,6,17,4,2,0,8282 d,PHI 
Mitchell Parker ,14.5,13,1,0,4.86,1.49,8,14,7,2,7,2,1,0,45264 ,WSH 
Cam Sanders ,14.2,15,1,0,4.79,1.54,8,13,9,2,15,0,1,0,45166 ,CHC 
Thomas Hatch ,14.7,13,1,0,4.90,1.48,8,16,5,2,11,1,1,0,7497 d,"RP,SP) FA "
Brent Honeywell Jr. ,37.8,31,1,0,4.87,1.43,20,40,15,6,34,0,2,0,6004 d,PIT 
Casey Lawrence ,19.9,15,1,0,5.17,1.38,11,22,5,4,17,0,1,0,6524 d,SEA 
Royber Salinas ,7.6,8,0,0,4.18,1.37,4,7,4,1,6,0,0,0,46134 ,OAK 
Collin Snider ,29.0,21,2,0,4.86,1.52,16,30,14,4,30,0,1,0,44319 ,SEA 
Jeff Lindgren ,18.0,13,1,0,4.80,1.46,10,19,7,3,16,0,1,0,45285 ,MIA 
Victor Mederos ,13.6,12,1,0,4.79,1.52,7,14,7,2,11,1,1,0,7272 d,LAA 
Adam Oller ,25.7,22,1,0,4.90,1.45,14,26,11,4,20,1,2,0,45025 ,CLE 
Carson Fulmer ,13.9,14,1,0,4.73,1.56,7,13,9,2,12,0,1,0,6015 d,LAA 
David Parkinson ,11.4,9,1,0,4.99,1.48,6,13,4,2,6,2,1,0,8297 d,PHI 
Luis Perdomo ,15.0,12,1,0,4.98,1.46,8,16,6,2,15,0,1,0,7354027,P) FA 
Tayler Scott ,11.8,12,0,0,4.47,1.40,6,12,5,2,12,0,0,0,7596 d,HOU 
Jake Woodford ,22.7,17,1,0,4.80,1.46,12,24,9,4,15,1,1,0,7751 d,CWS 
Logan Sawyer ,11.7,9,1,0,4.97,1.49,6,12,5,2,12,0,1,0,46693 ,STL 
Jake Eder ,15.6,14,1,0,4.96,1.49,9,16,8,3,3,3,1,0,43912 ,CWS 
Jeurys Familia ,17.1,15,1,0,4.79,1.52,9,17,9,2,17,0,1,0,4251 d,RP) FA 
Connor Overton ,22.2,16,1,0,5.08,1.41,12,23,8,4,10,3,1,0,43770 ,CIN 
Juan Then ,15.1,12,1,0,4.85,1.51,8,17,6,2,16,0,1,0,7333 d,"SP,RP) FA "
Taylor Lehman ,12.1,10,1,0,4.98,1.52,7,12,6,2,12,0,1,0,47256 ,PHI 
Austin Cox ,16.5,13,0,0,4.52,1.40,8,17,7,2,16,0,1,0,43939 ,KC 
David Buchanan ,6.0,6,0,0,4.50,1.33,3,6,2,1,2,2,0,0,5493 d,PHI 
Lane Ramsey ,25.1,23,1,0,4.55,1.56,13,26,13,3,24,0,1,0,44453 ,CWS 
Evan Reifert ,18.1,20,1,0,4.88,1.56,10,16,12,2,18,0,1,0,44993 ,TB 
Luis Guerrero ,29.8,29,2,0,5.08,1.55,17,29,17,4,30,0,2,0,47275 ,BOS 
Jake Brentz ,28.5,31,1,0,4.86,1.53,15,26,18,3,29,0,2,0,6498 d,KC 
Justin Armbruester ,10.0,8,0,0,4.56,1.38,5,10,4,2,10,0,0,0,47051 ,BAL 
Dylan Dodd ,24.7,18,1,0,4.99,1.44,14,28,8,4,15,3,1,0,45237 ,ATL 
Adam Kolarek ,18.6,14,1,0,4.62,1.55,10,20,9,2,18,0,1,0,6601 d,LAA 
Levi Stoudt ,18.6,14,1,0,4.96,1.48,10,20,8,3,14,1,1,0,44296 ,SEA 
Dominic Hamel ,7.1,7,0,0,4.45,1.42,4,7,3,1,5,0,0,0,45291 ,NYM 
Wil Crowe ,24.2,21,1,0,4.91,1.49,13,25,11,3,26,1,2,0,8519 d,RP) FA 
Freddy Pacheco ,13.7,17,1,0,4.85,1.65,7,11,12,1,14,0,1,0,45004 ,RP) FA 
Daniel Bard ,53.1,52,2,5,4.99,1.58,29,51,33,7,53,0,4,0,3251 d,COL 
Thaddeus Ward ,36.3,32,1,0,4.84,1.48,20,35,19,5,35,0,1,0,43729 ,WSH 
Erich Uelmen ,11.4,9,1,0,5.24,1.51,7,11,6,1,11,0,1,0,45712 ,RP) FA 
Trevor Williams ,114.6,89,5,0,5.16,1.45,66,128,39,21,34,19,8,0,4982 d,WSH 
Casey Legumina ,31.6,29,1,0,4.99,1.47,18,33,13,5,31,0,1,0,46501 ,CIN 
Anthony Veneziano ,27.8,23,1,0,4.90,1.48,15,29,12,4,20,2,2,0,45101 ,KC 
Lucas Gilbreath ,42.4,41,2,0,4.89,1.55,23,43,23,6,43,0,3,0,44071 ,COL 
Geoff Hartlieb ,18.5,16,1,0,4.92,1.53,10,19,9,3,16,0,1,0,8234 d,COL 
Blake Walston ,12.1,8,1,0,5.14,1.51,7,13,5,2,2,2,1,0,23976 ,ARI 
Zach McCambley ,7.5,7,0,0,4.59,1.43,4,7,3,1,7,0,1,0,43984 ,MIA 
James Naile ,22.9,16,1,0,4.74,1.51,12,26,8,3,22,0,1,0,44975 ,RP) FA 
Brad Wieck ,8.0,8,0,0,4.76,1.42,4,7,4,1,8,0,0,0,7094 d,CHC 
Will Klein ,21.9,22,1,0,4.85,1.56,12,21,13,3,23,0,1,0,44629 ,KC 
Sean Reynolds ,18.5,17,1,0,4.96,1.54,10,17,11,3,18,0,1,0,46486 ,SD 
Bradley Hanner ,10.7,9,1,0,5.18,1.58,6,11,6,2,11,0,1,0,46653 ,CLE 
Antonio Senzatela ,14.9,8,1,0,4.97,1.50,8,18,4,2,3,3,1,0,5930 d,COL 
Tony Santillan ,28.2,28,1,0,4.89,1.53,15,27,16,4,27,0,1,0,8361 d,CIN 
Nick Snyder ,6.0,6,0,0,4.81,1.44,3,6,3,1,6,0,0,0,44835 ,PHI 
Austin Schulfer ,7.8,7,0,0,4.58,1.47,4,8,3,1,8,0,0,0,44289 ,MIN 
Ryan Bergert ,9.2,8,0,0,4.62,1.46,5,9,4,2,2,2,1,0,45388 ,SD 
Kevin Kopps ,10.6,9,0,0,4.46,1.49,5,11,5,1,11,0,0,0,45379 ,SD 
Corbin Martin ,29.4,27,1,0,4.91,1.51,16,30,14,4,24,1,2,0,7405 d,ARI 
Kelvin Caceres ,26.8,29,1,0,4.79,1.58,14,24,19,3,30,0,2,0,46802 ,LAA 
Chase Anderson ,23.0,18,1,0,5.11,1.47,13,25,9,4,14,1,2,0,5310 d,PIT 
Jimmy Nelson ,19.8,22,1,0,5.16,1.55,11,18,12,3,19,0,1,0,4598 d,"SP,RP) FA "
Frank German ,7.0,7,0,0,4.96,1.44,4,7,3,1,6,0,0,0,44144 ,BOS 
Davis Martin ,8.8,8,0,0,5.17,1.38,5,9,3,2,6,1,1,0,46142 ,CWS 
Drew Anderson ,6.0,5,0,0,5.01,1.41,3,6,2,1,6,0,0,0,6595 d,DET 
Jay Groome ,21.2,18,1,0,4.93,1.54,12,22,11,3,9,3,1,0,8253 d,SD 
Braydon Fisher ,6.0,6,0,0,4.62,1.55,3,6,4,1,6,0,0,0,47489 ,LAD 
Matt Andriese ,6.0,5,0,0,5.08,1.42,3,7,2,1,6,0,0,0,5601 d,MIA 
Sem Robberse ,9.5,7,0,0,4.88,1.42,5,10,4,1,2,2,1,0,44507 ,STL 
Dugan Darnell ,10.9,10,0,0,4.88,1.46,6,11,5,2,12,0,1,0,47341 ,COL 
Stephen Jones ,20.3,17,1,0,5.05,1.53,11,22,9,3,20,0,1,0,45741 ,COL 
Josh James ,8.0,7,0,0,4.85,1.48,4,8,4,1,8,0,0,0,8075 d,STL 
Stephen Nogosek ,18.6,18,0,0,4.88,1.46,10,18,9,3,10,0,1,0,21179 ,WSH 
Jose Marte ,16.3,17,1,0,5.10,1.61,9,15,11,2,18,0,1,0,44432 ,LAA 
Declan Cronin ,25.5,17,1,0,4.86,1.51,14,28,11,3,25,0,1,0,47028 ,MIA 
Sam Coonrod ,31.1,29,1,0,4.97,1.52,17,31,17,4,34,0,1,0,6197 d,RP) FA 
Carson Spiers ,29.0,25,1,0,5.18,1.47,17,31,12,5,22,1,2,0,48209 ,CIN 
Zach Logue ,14.2,11,1,0,5.59,1.50,9,16,5,3,10,1,1,0,45009 ,ATL 
Justin Garza ,16.3,14,1,0,5.26,1.56,10,17,9,3,13,0,1,0,44496 ,RP) FA 
Rob Zastryzny ,10.6,10,0,0,4.92,1.51,6,11,5,2,11,0,0,0,5041 d,MIL 
Drew Hutchison ,13.3,9,1,0,5.33,1.57,8,15,6,2,4,2,1,0,4507 d,"SP,RP) FA "
Eli Villalobos ,9.3,8,0,0,4.82,1.54,5,10,5,1,11,0,0,0,46499 ,MIA 
Jack Leiter ,17.2,17,1,0,5.34,1.57,10,17,10,3,4,4,1,0,43712 ,TEX 
Burch Smith ,10.0,8,0,0,4.94,1.50,5,11,4,2,10,0,1,0,5440 d,TB 
Randy Labaut ,7.8,6,0,0,4.77,1.57,4,8,4,1,8,0,0,0,45687 ,CLE 
Colten Brewer ,11.5,10,0,0,4.95,1.51,6,12,6,2,10,0,0,0,7340 d,CHC 
Ryan Rolison ,18.4,14,1,0,5.28,1.53,11,21,7,3,8,3,1,0,7482 d,COL 
Griff McGarry ,10.5,11,0,0,4.91,1.57,6,10,7,1,7,1,0,0,44910 ,PHI 
